timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s_cpu,masterk8s_mem,worker11_cpu,worker11_mem,worker12_cpu,worker12_mem,worker13_cpu,worker13_mem,worker14_cpu,worker14_mem
716,-0.39499995,-0.7,-1.1070457,0.0279,14.0,47.057144,0.0,54.0,1647.0,324.0,1.0,162.6314,70.0,78,17,10,11,8,11,12,10,12,13
717,1.0,-0.7,-1.0871525,0.0101,14.0,47.45714,0.0,16.0,1661.0,323.0,1.0,160.284,30.0,79,17,9,11,7,11,9,10,12,13
718,1.0,-0.7,-1.1211429,0.0085,14.0,48.085712,0.0,13.0,1683.0,323.0,1.0,164.29486,30.0,63,17,13,11,7,11,9,10,13,13
719,1.0,-0.7,-1.0914649,0.0074,14.0,47.085712,0.0,11.0,1648.0,324.0,1.0,160.79286,70.0,50,17,11,11,8,11,12,10,12,13
720,1.0,-0.7,-1.1078553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,81,17,9,11,7,11,9,10,12,13
721,-3.89,-0.4,-0.45559067,0.0978,8.0,191.6,0.0,37.0,1916.0,87.0,1.0,85.7597,50.0,7,17,7,11,13,11,7,10,2,13
722,1.0,-0.75,-0.85193413,0.005,15.0,30.453333,0.0,4.0,1142.0,318.0,1.0,132.52823,70.0,19,17,7,11,7,11,8,10,8,13
723,1.0,-1.0,-0.85373664,0.019,20.0,22.9,0.0,39.0,1145.0,426.0,1.0,132.74092,10.0,90,17,7,11,6,11,7,11,10,13
724,-0.06499996,-1.0,-0.9056109,0.0213,20.0,22.02,0.0,128.0,1101.0,427.0,1.0,138.86209,50.0,90,17,7,11,6,11,7,11,9,13
725,-0.015000045,-1.15,-0.9276304,0.0203,23.0,20.67826,0.0,61.0,1189.0,497.0,1.0,141.46039,30.0,91,17,7,11,8,11,8,11,7,13
726,1.0,-1.15,-0.97507733,0.0077,23.0,19.286957,0.0,16.0,1109.0,500.0,1.0,147.05913,30.0,86,17,8,11,6,11,7,11,8,13
727,1.0,-1.15,-1.0133983,0.0066,23.0,19.756521,0.0,12.0,1136.0,501.0,1.0,151.581,10.0,67,17,8,12,5,11,7,11,8,13
728,1.0,-1.15,-1.0538571,0.0093,23.0,19.652174,0.0,21.0,1130.0,501.0,1.0,156.35513,30.0,86,17,7,12,7,11,8,11,7,13
729,1.0,-1.15,-1.0499814,0.0096,23.0,21.373913,0.0,22.0,1229.0,501.0,1.0,155.8978,70.0,91,17,8,11,5,11,6,11,9,13
730,-0.015000045,-1.0,-1.0955842,0.0203,20.0,24.64,0.0,118.0,1232.0,437.0,1.0,161.27893,30.0,91,17,6,11,7,11,7,11,9,13
731,-0.049999986,-1.0,-1.0249237,0.021,20.0,25.8,0.0,59.0,1290.0,438.0,1.0,152.941,10.0,89,17,6,11,7,11,7,10,7,13
732,-0.06499996,-1.0,-1.0305964,0.0213,20.0,27.28,0.0,56.0,1364.0,441.0,1.0,153.61037,50.0,92,17,6,11,8,11,6,10,9,13
733,-0.015000045,-1.0,-0.99851304,0.0203,20.0,26.92,0.0,104.0,1346.0,441.0,1.0,149.82454,30.0,93,17,5,11,8,11,6,11,9,13
734,1.0,-1.0,-0.9994005,0.0077,20.0,25.96,0.0,16.0,1298.0,441.0,1.0,149.92926,30.0,84,17,7,11,8,11,6,11,7,13
735,1.0,-1.0,-1.0766859,0.0064,20.0,33.68,0.0,11.0,1684.0,441.0,1.0,159.04893,30.0,60,17,6,11,10,11,8,11,8,13
736,-0.05999997,-1.0,-1.130391,0.0212,20.0,40.06,0.0,75.0,2003.0,441.0,1.0,165.38614,30.0,90,17,5,11,8,11,9,11,9,13
737,-0.070000045,-1.0,-1.1543498,0.0214,20.0,22.18,0.0,118.0,1109.0,441.0,1.0,168.21327,70.0,90,17,4,11,7,11,7,11,9,13
738,-0.05999997,-1.0,-1.1708056,0.0212,20.0,24.48,0.0,116.0,1224.0,442.0,1.0,170.15506,70.0,90,17,7,11,8,11,7,10,9,13
739,1.0,-0.9,-1.1416079,0.0097,18.0,24.4,0.0,20.0,1220.0,442.0,1.0,166.70973,90.0,86,17,5,11,8,11,7,11,9,13
740,-0.14000002,-0.9,-1.2106977,0.0228,18.0,31.311111,0.0,110.0,1409.0,397.0,1.0,174.86232,30.0,89,17,5,11,6,11,8,11,9,13
741,-0.13000004,-0.9,-1.2122588,0.0226,18.0,30.977777,0.0,123.0,1394.0,397.0,1.0,175.04654,90.0,89,17,7,11,8,11,8,11,9,13
742,1.0,-0.9,-1.2477378,0.0128,18.0,32.933334,0.0,26.0,1482.0,397.0,1.0,179.23306,10.0,86,17,5,11,8,11,9,11,9,13
743,-0.15499999,-0.9,-1.2755941,0.0231,18.0,37.422222,0.0,115.0,1684.0,397.0,1.0,182.52011,50.0,87,17,5,11,7,11,11,11,10,13
744,1.0,-0.9,-1.2545,0.0082,18.0,38.0,0.0,15.0,1710.0,397.0,1.0,180.031,70.0,78,17,8,11,10,11,10,11,12,13
745,-0.14500001,-0.9,-1.2784204,0.0229,18.0,38.68889,0.0,60.0,1741.0,397.0,1.0,182.8536,70.0,85,17,9,11,12,11,11,11,11,13
746,1.0,-0.9,-1.2773159,0.0075,18.0,42.91111,0.0,13.0,1931.0,397.0,1.0,182.72327,50.0,65,17,10,11,9,11,12,11,17,13
747,1.0,-0.9,-1.300439,0.0049,18.0,42.755554,0.0,5.0,1924.0,397.0,1.0,185.4518,70.0,21,17,10,11,15,11,12,11,15,13
748,1.0,-0.9,-1.2988932,0.0051,18.0,48.444443,0.0,5.0,2180.0,397.0,1.0,185.2694,30.0,19,17,11,11,13,11,14,11,16,13
749,1.0,-0.9,-1.316939,0.005,18.0,47.622223,0.0,4.0,2143.0,397.0,1.0,187.3988,10.0,14,17,11,11,14,11,14,11,17,13
750,1.0,-0.9,-1.2906244,0.0048,18.0,44.644444,0.0,3.0,2009.0,397.0,1.0,184.29367,50.0,10,17,11,11,14,11,13,11,15,13
751,1.0,-0.9,-1.1050858,0.0099,18.0,41.488888,0.0,19.0,1867.0,397.0,1.0,162.40013,30.0,81,17,10,11,15,11,13,11,13,13
752,1.0,-0.9,-1.0682926,0.0044,18.0,31.6,0.0,2.0,1422.0,398.0,1.0,158.05853,70.0,7,17,7,11,10,11,10,10,12,13
753,1.0,-0.9,-1.0119137,0.0053,18.0,30.822222,0.0,5.0,1387.0,398.0,1.0,151.4058,90.0,23,17,8,11,11,11,9,10,11,13
754,1.0,-0.9,-1.2053717,0.0049,18.0,28.777779,0.0,3.0,1295.0,397.0,1.0,174.23387,30.0,15,17,7,11,9,11,8,11,10,13
755,1.0,-0.9,-1.1911712,0.0051,18.0,26.577778,0.0,4.0,1196.0,397.0,1.0,172.5582,10.0,21,17,6,11,7,11,7,11,10,13
756,1.0,-0.9,-1.1323485,0.0065,18.0,30.622223,0.0,10.0,1378.0,397.0,1.0,165.61713,70.0,54,17,6,11,7,11,8,10,10,13
757,1.0,-0.9,-1.156261,0.0056,18.0,30.288889,0.0,7.0,1363.0,397.0,1.0,168.4388,10.0,39,17,7,11,8,11,9,11,7,13
758,1.0,-0.9,-1.2386603,0.0046,18.0,32.333332,0.0,2.0,1455.0,397.0,1.0,178.16193,10.0,8,17,7,11,9,11,10,10,11,13
759,1.0,-0.9,-1.1009989,0.0103,18.0,35.066666,0.0,20.0,1578.0,397.0,1.0,161.91786,10.0,83,17,8,11,9,11,10,11,13,13
760,-0.099999994,-0.9,-1.0591582,0.022,18.0,31.911112,0.0,64.0,1436.0,397.0,1.0,156.98067,90.0,88,17,7,11,10,11,9,10,8,13
761,1.0,-0.8,-1.0616627,0.0092,16.0,32.555557,0.0,18.0,1465.0,397.0,1.0,157.2762,30.0,88,17,7,11,7,11,9,11,9,13
762,-0.2,-0.8,-1.0299276,0.024,16.0,38.525,0.0,99.0,1541.0,354.0,1.0,153.53146,10.0,89,17,9,11,7,11,8,10,13,13
763,-0.21,-0.8,-1.0489175,0.0242,16.0,36.9,0.0,127.0,1476.0,353.0,1.0,155.77226,70.0,83,17,7,11,10,11,8,10,11,13
764,-0.26,-0.8,-1.1191711,0.0252,16.0,42.6,0.0,139.0,1704.0,354.0,1.0,164.0622,70.0,85,17,9,11,8,11,8,10,12,13
765,-0.18500003,-0.8,-1.022252,0.0237,16.0,38.4,0.0,130.0,1536.0,353.0,1.0,152.62573,50.0,87,17,8,11,7,11,8,10,14,13
766,-0.21,-0.8,-1.0820277,0.0242,16.0,40.175,0.0,133.0,1607.0,353.0,1.0,159.67926,10.0,81,17,8,11,11,11,8,10,11,13
767,-0.22999996,-0.8,-1.0937688,0.0246,16.0,40.4,0.0,123.0,1616.0,354.0,1.0,161.06473,90.0,82,17,9,11,8,11,8,10,11,13
768,-0.21999997,-0.8,-1.0985277,0.0244,16.0,38.125,0.0,127.0,1525.0,353.0,1.0,161.62627,50.0,85,17,7,11,10,12,9,10,12,13
769,-0.26,-0.8,-1.1105548,0.0252,16.0,36.0,0.0,132.0,1440.0,353.0,1.0,163.04547,10.0,88,17,8,11,8,11,6,10,12,13
770,-0.23500004,-0.8,-1.104809,0.0247,16.0,37.05,0.0,130.0,1482.0,357.0,1.0,162.36746,90.0,90,17,10,11,9,11,7,10,11,13
771,-0.22999996,-0.8,-1.0848984,0.0246,16.0,37.875,0.0,146.0,1515.0,357.0,1.0,160.018,90.0,83,17,7,11,9,11,10,10,13,13
772,-0.26999998,-0.8,-1.147109,0.0254,16.0,39.35,0.0,141.0,1574.0,356.0,1.0,167.35887,50.0,82,17,9,11,9,11,8,10,13,13
773,-0.255,-0.8,-1.147022,0.0251,16.0,40.95,0.0,131.0,1638.0,356.0,1.0,167.3486,10.0,87,17,11,11,9,11,8,10,12,13
774,-0.26,-0.8,-1.1714323,0.0252,16.0,39.175,0.0,131.0,1567.0,358.0,1.0,170.229,10.0,83,17,8,11,9,11,10,10,12,13
775,-0.25000003,-0.8,-1.1590034,0.025,16.0,40.575,0.0,132.0,1623.0,356.0,1.0,168.7624,90.0,78,17,10,11,9,11,8,10,12,13
776,-0.265,-0.8,-1.1689378,0.0253,16.0,41.325,0.0,147.0,1653.0,356.0,1.0,169.93466,50.0,85,17,11,11,9,11,9,10,13,13
777,-0.27499998,-0.8,-1.195374,0.0255,16.0,40.525,0.0,166.0,1621.0,358.0,1.0,173.05414,70.0,85,17,8,11,9,11,11,10,13,13
778,-0.26999998,-0.8,-1.1625926,0.0254,16.0,41.575,0.0,141.0,1663.0,357.0,1.0,169.18593,10.0,78,17,9,11,7,11,8,10,13,13
779,-0.26999998,-0.8,-1.1715581,0.0254,16.0,43.025,0.0,159.0,1721.0,356.0,1.0,170.24387,30.0,81,17,12,11,10,11,8,10,14,13
780,-0.26999998,-0.8,-1.1797655,0.0254,16.0,44.45,0.0,160.0,1778.0,359.0,1.0,171.21233,10.0,86,17,8,11,10,11,11,10,14,13
781,-0.24000004,-0.8,-1.1485553,0.0248,16.0,41.1,0.0,164.0,1644.0,357.0,1.0,167.52953,10.0,82,17,8,11,8,11,8,10,12,13
782,-0.265,-0.8,-1.1793548,0.0253,16.0,45.55,0.0,138.0,1822.0,357.0,1.0,171.16386,90.0,80,17,11,11,9,11,9,10,14,13
783,-0.255,-0.8,-1.1637216,0.0251,16.0,45.45,0.0,150.0,1818.0,358.0,1.0,169.31914,30.0,86,17,8,11,11,11,9,10,14,13
784,-0.255,-0.8,-1.1766447,0.0251,16.0,43.325,0.0,138.0,1733.0,360.0,1.0,170.84407,50.0,86,17,8,11,8,11,9,10,12,13
785,-0.265,-0.8,-1.1675107,0.0253,16.0,44.175,0.0,145.0,1767.0,359.0,1.0,169.76627,10.0,78,17,11,11,9,11,10,10,14,13
786,-0.26999998,-0.8,-1.1839842,0.0254,16.0,42.625,0.0,131.0,1705.0,358.0,1.0,171.71013,70.0,83,17,9,11,11,11,10,10,13,13
787,-0.26999998,-0.8,-1.1650327,0.0254,16.0,46.2,0.0,128.0,1848.0,358.0,1.0,169.47386,90.0,85,17,8,11,8,11,10,10,13,13
788,-0.26,-0.8,-1.1556345,0.0252,16.0,48.975,0.0,149.0,1959.0,358.0,1.0,168.36487,50.0,79,17,12,11,12,11,11,10,14,13
789,-0.265,-0.8,-1.1599045,0.0253,16.0,47.975,0.0,128.0,1919.0,361.0,1.0,168.86873,70.0,80,17,8,11,13,11,11,10,15,13
790,-0.27499998,-0.8,-1.1585711,0.0255,16.0,48.25,0.0,130.0,1930.0,361.0,1.0,168.7114,30.0,80,17,10,11,9,11,10,10,16,13
791,-0.26,-0.8,-1.1459305,0.0252,16.0,51.35,0.0,126.0,2054.0,361.0,1.0,167.2198,30.0,80,17,13,11,12,11,11,10,19,13
792,-0.26999998,-0.8,-1.1456475,0.0254,16.0,48.2,0.0,123.0,1928.0,363.0,1.0,167.1864,10.0,80,17,10,11,14,11,11,10,15,13
793,-0.265,-0.8,-1.1446979,0.0253,16.0,46.925,0.0,123.0,1877.0,364.0,1.0,167.07436,90.0,82,17,11,11,11,11,9,10,15,13
794,-0.255,-0.8,-1.1366662,0.0251,16.0,47.3,0.0,125.0,1892.0,364.0,1.0,166.1266,30.0,81,17,14,11,12,11,10,10,19,13
795,-0.27499998,-0.8,-1.1374435,0.0255,16.0,47.95,0.0,133.0,1918.0,362.0,1.0,166.21834,70.0,80,17,12,11,13,11,10,10,14,13
796,-0.26999998,-0.8,-1.1504209,0.0254,16.0,44.425,0.0,135.0,1777.0,362.0,1.0,167.74966,50.0,82,17,11,11,9,11,10,10,13,13
797,-0.255,-0.8,-1.1198865,0.0251,16.0,41.775,0.0,136.0,1671.0,363.0,1.0,164.1466,70.0,81,17,11,11,9,11,10,10,17,13
798,-0.265,-0.8,-1.1317203,0.0253,16.0,41.925,0.0,131.0,1677.0,363.0,1.0,165.543,30.0,82,17,9,11,11,11,10,10,11,13
799,-0.265,-0.8,-1.1264814,0.0253,16.0,49.575,0.0,140.0,1983.0,364.0,1.0,164.9248,70.0,82,17,12,11,11,11,12,10,16,13
800,-0.26,-0.8,-1.123722,0.0252,16.0,48.325,0.0,123.0,1933.0,365.0,1.0,164.5992,90.0,75,17,10,11,11,11,12,10,16,13
801,-0.26,-0.8,-1.1225961,0.0252,16.0,49.2,0.0,83.0,1968.0,364.0,1.0,164.46634,90.0,81,17,13,11,11,11,9,10,14,13
802,-0.255,-0.8,-1.1293372,0.0251,16.0,49.7,0.0,59.0,1988.0,363.0,1.0,165.2618,10.0,83,17,15,11,11,11,12,10,15,13
803,-0.26999998,-0.8,-1.1244305,0.0254,16.0,49.55,0.0,135.0,1982.0,364.0,1.0,164.6828,30.0,75,17,11,11,11,11,14,10,15,13
804,-0.26,-0.8,-1.1169068,0.0252,16.0,44.125,0.0,128.0,1765.0,363.0,1.0,163.795,90.0,74,17,12,11,11,11,10,10,14,13
805,-0.27999997,-0.8,-1.1242356,0.0256,16.0,47.8,0.0,128.0,1912.0,364.0,1.0,164.6598,70.0,81,17,12,11,10,11,12,10,15,13
806,-0.26999998,-0.8,-1.1126966,0.0254,16.0,42.95,0.0,140.0,1718.0,363.0,1.0,163.2982,50.0,79,17,8,11,11,11,12,10,16,13
807,-0.29500005,-0.8,-1.1184752,0.0259,16.0,45.0,0.0,125.0,1800.0,364.0,1.0,163.98007,50.0,76,17,10,11,11,11,9,10,15,13
808,-0.255,-0.8,-1.0875231,0.0251,16.0,43.15,0.0,133.0,1726.0,364.0,1.0,160.32773,70.0,84,17,11,11,10,11,9,10,15,13
809,-0.255,-0.8,-1.0876452,0.0251,16.0,41.95,0.0,128.0,1678.0,363.0,1.0,160.34213,50.0,84,17,7,11,10,11,11,10,15,13
810,-0.27999997,-0.8,-1.0978345,0.0256,16.0,40.55,0.0,138.0,1622.0,364.0,1.0,161.54446,70.0,78,17,9,11,10,11,7,10,13,13
811,-0.265,-0.8,-1.1082107,0.0253,16.0,40.8,0.0,155.0,1632.0,363.0,1.0,162.76886,50.0,84,17,10,11,9,11,8,10,14,13
812,-0.265,-0.8,-1.087044,0.0253,16.0,39.75,0.0,207.0,1590.0,365.0,1.0,160.2712,10.0,85,17,7,11,9,11,11,10,13,13
813,-0.27999997,-0.8,-1.1092943,0.0256,16.0,38.4,0.0,255.0,1536.0,363.0,1.0,162.89673,10.0,85,17,8,11,10,11,7,10,12,13
814,-0.26999998,-0.8,-1.1123339,0.0254,16.0,38.975,0.0,262.0,1559.0,364.0,1.0,163.2554,70.0,85,17,11,11,8,11,8,10,12,13
815,-0.26999998,-0.8,-1.0852056,0.0254,16.0,36.725,0.0,207.0,1469.0,363.0,1.0,160.05426,30.0,86,17,7,11,9,11,11,10,13,13
816,-0.265,-0.8,-1.0976622,0.0253,16.0,39.425,0.0,142.0,1577.0,362.0,1.0,161.52414,90.0,86,17,8,11,9,11,7,10,12,13
817,-0.27499998,-0.8,-1.0858368,0.0255,16.0,37.925,0.0,65.0,1517.0,363.0,1.0,160.12874,50.0,85,17,11,11,8,11,8,10,13,13
818,1.0,-0.8,-1.0556215,0.0111,16.0,37.325,0.0,20.0,1493.0,363.0,1.0,156.56334,90.0,83,17,8,11,8,11,10,10,12,13
819,1.0,-0.8,-1.0634842,0.0117,16.0,37.225,0.0,21.0,1489.0,364.0,1.0,157.49113,10.0,82,17,7,11,9,11,7,10,12,13
820,-0.255,-0.8,-1.0826384,0.0251,16.0,38.55,0.0,65.0,1542.0,364.0,1.0,159.75133,90.0,85,17,11,11,8,11,7,10,12,13
821,-0.26999998,-0.8,-1.1020887,0.0254,16.0,39.75,0.0,54.0,1590.0,363.0,1.0,162.04646,10.0,86,17,7,11,9,11,10,10,13,13
822,-0.255,-0.8,-1.0882757,0.0251,16.0,38.975,0.0,103.0,1559.0,364.0,1.0,160.41653,90.0,85,17,7,11,9,11,7,10,13,13
823,-0.27499998,-0.8,-1.1265606,0.0255,16.0,38.625,0.0,114.0,1545.0,365.0,1.0,164.93414,70.0,85,17,11,11,8,11,6,10,12,13
824,-0.28499997,-0.8,-1.1469549,0.0257,16.0,38.375,0.0,118.0,1535.0,365.0,1.0,167.34068,30.0,84,17,8,11,9,11,10,10,13,13
825,-0.26999998,-0.8,-1.1545221,0.0254,16.0,39.925,0.0,109.0,1597.0,364.0,1.0,168.2336,50.0,85,17,8,11,9,11,7,10,13,13
826,1.0,-0.8,-1.1182898,0.0092,16.0,39.4,0.0,16.0,1576.0,365.0,1.0,163.9582,10.0,79,17,10,11,9,11,7,10,12,13
827,-0.265,-0.8,-1.1394322,0.0253,16.0,40.75,0.0,121.0,1630.0,364.0,1.0,166.453,50.0,84,17,9,11,11,11,11,10,13,13
828,-0.255,-0.8,-1.1583943,0.0251,16.0,42.05,0.0,84.0,1682.0,365.0,1.0,168.69054,50.0,85,17,8,11,8,11,8,10,11,13
829,-0.26,-0.8,-1.163626,0.0252,16.0,42.375,0.0,82.0,1695.0,364.0,1.0,169.30786,90.0,84,17,12,11,8,11,8,10,13,13
830,1.0,-0.8,-1.1857989,0.006,16.0,42.65,0.0,8.0,1706.0,365.0,1.0,171.92427,50.0,40,17,9,11,12,11,11,10,15,13
831,1.0,-0.8,-1.1513473,0.0121,16.0,46.025,0.0,22.0,1841.0,366.0,1.0,167.85898,30.0,86,17,9,11,9,11,9,10,13,13
832,1.0,-0.8,-1.1583413,0.0079,16.0,38.3,0.0,13.0,1532.0,366.0,1.0,168.68427,70.0,64,17,9,11,9,11,9,10,13,13
833,1.0,-0.8,-1.1660237,0.011,16.0,36.525,0.0,20.0,1461.0,365.0,1.0,169.5908,90.0,83,17,7,11,9,11,7,10,12,13
834,-0.26,-0.8,-1.1699327,0.0252,16.0,38.675,0.0,70.0,1547.0,365.0,1.0,170.05206,50.0,84,17,9,11,9,11,9,10,12,13
835,1.0,-0.8,-1.1805683,0.016,16.0,39.6,0.0,30.0,1584.0,365.0,1.0,171.30707,70.0,83,18,9,11,9,11,10,10,13,13
836,-0.004999969,-0.8,-1.1753027,0.0201,16.0,40.075,0.0,39.0,1603.0,365.0,1.0,170.68573,90.0,84,18,8,11,9,11,7,10,12,13
837,-0.29000005,-0.8,-1.1782932,0.0258,16.0,42.35,0.0,74.0,1694.0,365.0,1.0,171.0386,90.0,83,17,9,11,9,11,10,10,13,13
838,-0.26,-0.8,-1.1940825,0.0252,16.0,43.4,0.0,59.0,1736.0,365.0,1.0,172.90173,30.0,84,17,9,11,8,11,11,10,13,13
839,-0.26,-0.8,-1.1697288,0.0252,16.0,43.425,0.0,136.0,1737.0,365.0,1.0,170.028,50.0,83,17,9,11,10,11,8,10,13,13
840,-0.255,-0.8,-1.182118,0.0251,16.0,42.375,0.0,109.0,1695.0,366.0,1.0,171.48993,70.0,83,17,10,11,10,11,10,10,13,13
841,-0.27999997,-0.8,-1.192157,0.0256,16.0,46.15,0.0,56.0,1846.0,365.0,1.0,172.67453,30.0,81,17,9,11,10,11,12,10,14,13
842,-0.26,-0.8,-1.1812407,0.0252,16.0,46.025,0.0,74.0,1841.0,366.0,1.0,171.3864,90.0,82,17,9,11,10,11,7,10,14,13
843,-0.26,-0.8,-1.1654689,0.0252,16.0,45.6,0.0,57.0,1824.0,365.0,1.0,169.52533,30.0,82,17,12,11,10,11,9,10,14,13
844,-0.26,-0.8,-1.1888915,0.0252,16.0,47.225,0.0,99.0,1889.0,367.0,1.0,172.2892,10.0,81,17,9,11,10,11,12,10,15,13
845,-0.265,-0.8,-1.1669514,0.0253,16.0,47.9,0.0,59.0,1916.0,365.0,1.0,169.70027,50.0,81,17,10,11,11,11,9,10,14,13
846,-0.27999997,-0.8,-1.1814328,0.0256,16.0,49.55,0.0,59.0,1982.0,368.0,1.0,171.40907,70.0,81,17,13,11,10,11,11,10,14,13
847,-0.03500001,-0.8,-1.1866181,0.0207,16.0,48.45,0.0,40.0,1938.0,367.0,1.0,172.02094,10.0,80,17,10,11,11,11,13,10,16,13
848,-0.26,-0.8,-1.1748732,0.0252,16.0,49.125,0.0,52.0,1965.0,368.0,1.0,170.63504,10.0,79,17,10,11,11,11,9,10,16,13
849,-0.28499997,-0.8,-1.1739548,0.0257,16.0,48.725,0.0,77.0,1949.0,365.0,1.0,170.52667,10.0,79,17,14,11,11,11,11,10,15,13
850,-0.27499998,-0.8,-1.159361,0.0255,16.0,48.1,0.0,82.0,1924.0,367.0,1.0,168.8046,50.0,81,17,11,11,11,11,14,10,15,13
851,-0.29000005,-0.8,-1.1645701,0.0258,16.0,47.3,0.0,61.0,1892.0,367.0,1.0,169.41927,10.0,80,17,10,11,11,11,10,10,16,13
852,-0.25000003,-0.8,-1.147539,0.025,16.0,45.125,0.0,49.0,1805.0,367.0,1.0,167.4096,50.0,80,17,13,11,10,11,9,10,14,13
853,-0.24500002,-0.8,-1.1395751,0.0249,16.0,46.7,0.0,103.0,1868.0,367.0,1.0,166.46986,50.0,80,17,10,11,11,11,13,10,15,13
854,-0.24500002,-0.8,-1.129622,0.0249,16.0,46.2,0.0,75.0,1848.0,367.0,1.0,165.2954,50.0,80,17,9,11,10,11,10,10,15,13
855,-0.26,-0.8,-1.1383944,0.0252,16.0,39.475,0.0,100.0,1579.0,367.0,1.0,166.33054,30.0,82,17,13,11,9,11,9,10,14,13
856,-0.265,-0.8,-1.1294209,0.0253,16.0,43.25,0.0,115.0,1730.0,367.0,1.0,165.27167,50.0,85,17,9,11,11,11,12,10,15,13
857,-0.24500002,-0.8,-1.1100854,0.0249,16.0,43.8,0.0,70.0,1752.0,367.0,1.0,162.99007,30.0,82,17,8,11,10,11,8,10,15,13
858,-0.265,-0.8,-1.1152531,0.0253,16.0,40.625,0.0,56.0,1625.0,368.0,1.0,163.59987,90.0,79,17,11,11,9,11,8,10,13,13
859,-0.26999998,-0.8,-1.1243186,0.0254,16.0,40.725,0.0,54.0,1629.0,367.0,1.0,164.6696,70.0,86,17,9,11,10,11,11,10,14,13
860,-0.27499998,-0.8,-1.1146576,0.0255,16.0,40.525,0.0,144.0,1621.0,367.0,1.0,163.5296,10.0,86,17,8,11,10,11,9,10,14,13
861,-0.26,-0.8,-1.1063547,0.0252,16.0,37.7,0.0,66.0,1508.0,367.0,1.0,162.54985,90.0,80,17,10,11,9,11,8,10,12,13
862,-0.255,-0.8,-1.104304,0.0251,16.0,38.525,0.0,139.0,1541.0,368.0,1.0,162.30786,50.0,86,17,9,11,9,11,10,10,14,13
863,-0.255,-0.8,-1.0809504,0.0251,16.0,37.875,0.0,135.0,1515.0,367.0,1.0,159.55214,90.0,79,17,12,11,9,11,10,10,14,13
864,-0.25000003,-0.8,-1.0787559,0.025,16.0,45.375,0.0,120.0,1815.0,367.0,1.0,159.2932,90.0,80,17,11,11,12,11,11,10,15,13
865,1.0,-0.8,-1.0820452,0.0064,16.0,44.525,0.0,9.0,1781.0,368.0,1.0,159.68134,30.0,44,17,10,11,12,11,10,10,16,13
866,-0.26999998,-0.8,-1.0800853,0.0254,16.0,42.075,0.0,133.0,1683.0,368.0,1.0,159.45006,30.0,81,17,10,11,8,11,9,10,13,13
867,-0.25000003,-0.8,-1.0689876,0.025,16.0,43.275,0.0,134.0,1731.0,367.0,1.0,158.14053,10.0,81,17,10,11,11,11,10,10,13,13
868,1.0,-0.8,-1.1414713,0.0051,16.0,38.775,0.0,4.0,1551.0,367.0,1.0,166.6936,90.0,17,17,9,11,9,11,9,10,15,13
869,-0.255,-0.8,-1.060196,0.0251,16.0,38.9,0.0,124.0,1556.0,367.0,1.0,157.10313,30.0,84,17,9,11,8,11,8,10,11,13
870,-0.265,-0.8,-1.0687023,0.0253,16.0,39.025,0.0,63.0,1561.0,368.0,1.0,158.10687,70.0,83,17,10,11,9,11,9,10,10,13
871,-0.255,-0.8,-1.079961,0.0251,16.0,37.85,0.0,142.0,1514.0,367.0,1.0,159.4354,90.0,84,17,8,11,10,11,9,10,16,13
872,-0.205,-0.8,-1.0737193,0.0241,16.0,36.025,0.0,48.0,1441.0,367.0,1.0,158.69887,50.0,86,17,9,11,7,11,8,10,12,13
873,-0.255,-0.8,-1.0960315,0.0251,16.0,39.675,0.0,108.0,1587.0,367.0,1.0,161.33173,10.0,84,17,9,11,8,11,9,10,13,13
874,-0.27999997,-0.8,-1.0996519,0.0256,16.0,40.125,0.0,56.0,1605.0,367.0,1.0,161.75893,30.0,83,17,8,11,11,11,8,10,13,13
875,-0.255,-0.8,-1.0956734,0.0251,16.0,38.05,0.0,83.0,1522.0,367.0,1.0,161.28946,10.0,85,17,9,11,8,11,8,10,11,13
876,1.0,-0.8,-1.103031,0.0063,16.0,37.275,0.0,9.0,1491.0,367.0,1.0,162.15767,90.0,43,17,9,11,8,11,8,10,12,13
877,1.0,-0.8,-1.1462108,0.0057,16.0,35.875,0.0,7.0,1435.0,367.0,1.0,167.25287,50.0,36,17,8,11,8,11,9,10,12,13
878,1.0,-0.8,-1.277239,0.0043,16.0,37.275,0.0,2.0,1491.0,368.0,1.0,182.7142,90.0,7,17,9,11,9,11,8,10,12,13
879,1.0,-0.8,-1.2423153,0.0051,16.0,41.475,0.0,4.0,1659.0,368.0,1.0,178.5932,50.0,17,17,9,11,10,11,10,10,13,13
880,1.0,-0.8,-1.2229995,0.0046,16.0,39.475,0.0,3.0,1579.0,368.0,1.0,176.31393,30.0,12,17,9,11,8,11,8,10,13,13
881,1.0,-0.75,-1.0645108,0.007,15.0,40.475,0.0,11.0,1619.0,368.0,1.0,157.61227,70.0,58,17,10,11,9,11,9,10,11,13
882,1.0,-0.7,-1.2523538,0.005,14.0,42.72,0.0,3.0,1602.0,344.0,1.0,179.77774,90.0,12,17,10,11,10,11,10,10,11,13
883,1.0,-0.7,-1.1968012,0.005,14.0,45.57143,0.0,4.0,1595.0,322.0,1.0,173.22253,50.0,18,17,11,11,10,11,6,10,11,13
