timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
163,1.0,-2.8,-0.7790586,0.0127,56.0,26.114286,0.0,4.0,3656.0,1213.0,1.0,123.92891,90.0
164,1.0,-2.8,-0.77723783,0.0127,56.0,26.214285,0.0,4.0,3670.0,1213.0,1.0,123.714066,10.0
165,1.0,-2.8,-0.87480617,0.0134,56.0,36.514286,0.0,6.0,5112.0,1213.0,1.0,135.22713,30.0
166,1.0,-2.05,-0.60132474,0.0148,41.0,32.857143,0.0,9.0,4600.0,1214.0,1.0,102.95632,50.0
167,1.0,-2.05,-0.8381813,0.0137,41.0,47.87317,0.0,6.0,4907.0,898.0,1.0,130.9054,90.0
168,1.0,-2.05,-0.69739413,0.0123,41.0,27.921951,0.0,3.0,2862.0,898.0,1.0,114.29251,70.0
169,1.0,-2.05,-0.8255349,0.0132,41.0,42.0,0.0,5.0,4305.0,898.0,1.0,129.41312,50.0
170,1.0,-2.05,-0.58405143,0.0119,41.0,19.082928,0.0,2.0,1956.0,898.0,1.0,100.91807,30.0
171,-0.13500002,-3.65,-0.0930834,0.0227,73.0,7.682192,0.0,35.0,1402.0,1571.0,1.0,42.98384,90.0
172,1.0,-3.65,-0.7762079,0.0126,73.0,19.693151,0.0,4.0,3594.0,1571.0,1.0,123.59254,50.0
173,1.0,-3.65,-0.77465534,0.0125,73.0,19.79178,0.0,4.0,3612.0,1571.0,1.0,123.40933,50.0
174,1.0,-3.65,-0.77841127,0.0125,73.0,19.895891,0.0,4.0,3631.0,1571.0,1.0,123.85253,10.0
175,1.0,-3.65,-0.8052714,0.013,73.0,23.983562,0.0,5.0,4377.0,1571.0,1.0,127.022026,10.0
176,1.0,-2.2,-0.6225764,0.0145,44.0,23.09589,0.0,9.0,4215.0,1571.0,1.0,105.46402,10.0
177,1.0,-2.2,-0.7116,0.0145,44.0,37.5,0.0,8.0,4125.0,955.0,1.0,115.9688,30.0
178,1.0,-2.2,-0.8339681,0.014,44.0,42.954544,0.0,7.0,4725.0,954.0,1.0,130.40823,10.0
179,1.0,-2.2,-0.6287799,0.0153,44.0,46.20909,0.0,10.0,5083.0,954.0,1.0,106.19603,30.0
180,1.0,-2.2,-0.8124108,0.0136,44.0,46.00909,0.0,6.0,5061.0,954.0,1.0,127.86447,10.0
181,-0.38,-2.2,-0.19895935,0.0276,44.0,23.518183,0.0,47.0,2587.0,957.0,1.0,55.477203,90.0
182,1.0,-2.2,-0.86424464,0.0135,44.0,45.772728,0.0,6.0,5035.0,954.0,1.0,133.98087,30.0
183,1.0,-2.2,-0.58989435,0.0148,44.0,40.054546,0.0,9.0,4406.0,954.0,1.0,101.60754,10.0
184,1.0,-2.2,-0.8685179,0.0136,44.0,44.80909,0.0,6.0,4929.0,954.0,1.0,134.4851,70.0
185,1.0,-2.2,-0.59953773,0.0148,44.0,43.554546,0.0,9.0,4791.0,954.0,1.0,102.74545,50.0
186,1.0,-2.2,-0.49051523,0.0162,44.0,37.581818,0.0,13.0,4134.0,954.0,1.0,89.8808,90.0
