timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
105,-0.54499996,-1.65,-0.29700962,0.0309,33.0,51.454544,0.0,109.0,4245.0,725.0,1.0,67.047134,30.0
106,1.0,-1.95,-0.5356446,0.0178,39.0,57.9,0.0,16.0,5211.0,788.0,1.0,95.20606,70.0
107,-0.43999997,-1.95,-0.21923538,0.0288,39.0,34.71795,0.0,121.0,3385.0,851.0,1.0,57.869774,10.0
108,-0.43999997,-1.95,-0.21459422,0.0288,39.0,41.26154,0.0,84.0,4023.0,851.0,1.0,57.322117,10.0
109,-0.43999997,-1.95,-0.21793611,0.0288,39.0,35.897434,0.0,82.0,3500.0,851.0,1.0,57.71646,50.0
110,1.0,-1.95,-0.6147327,0.0146,39.0,58.923077,0.0,8.0,5745.0,851.0,1.0,104.53846,30.0
111,1.0,-2.3,-0.3380158,0.0186,46.0,37.49565,0.0,22.0,4312.0,1000.0,1.0,71.885864,90.0
112,1.0,-2.3,-0.44654062,0.016,46.0,48.01739,0.0,13.0,5522.0,999.0,1.0,84.691795,70.0
113,1.0,-2.3,-0.3789147,0.0178,46.0,42.234783,0.0,20.0,4857.0,1000.0,1.0,76.71194,10.0
114,-0.375,-2.3,-0.18396422,0.0275,46.0,22.18261,0.0,70.0,2551.0,1001.0,1.0,53.70778,50.0
115,-0.054999977,-2.3,-0.31032562,0.0211,46.0,32.67826,0.0,30.0,3758.0,999.0,1.0,68.61842,50.0
116,-0.18500003,-2.3,-0.26409256,0.0237,46.0,29.32174,0.0,39.0,3372.0,999.0,1.0,63.16292,90.0
117,-0.38499996,-2.3,-0.22041318,0.0277,46.0,18.704348,0.0,74.0,2151.0,999.0,1.0,58.008755,50.0
118,-0.425,-1.8,-0.22380735,0.0285,36.0,30.564102,0.0,59.0,2980.0,853.0,1.0,58.409267,10.0
119,-0.48999998,-1.8,-0.23461616,0.0298,36.0,34.077778,0.0,136.0,3067.0,788.0,1.0,59.684708,10.0
120,-0.49499997,-1.75,-0.24866489,0.0299,35.0,26.011429,0.0,109.0,2276.0,768.0,1.0,61.342457,10.0
121,-0.48999998,-1.75,-0.24751,0.0298,35.0,34.662857,0.0,56.0,3033.0,768.0,1.0,61.20618,70.0
122,-0.49499997,-1.75,-0.24662654,0.0299,35.0,34.514286,0.0,74.0,3020.0,770.0,1.0,61.101933,70.0
123,-0.48999998,-1.75,-0.26190504,0.0298,35.0,25.965714,0.0,57.0,2272.0,769.0,1.0,62.904797,30.0
124,-0.49999997,-1.75,-0.26244652,0.03,35.0,33.908573,0.0,99.0,2967.0,769.0,1.0,62.96869,70.0
125,-0.50499994,-1.75,-0.26957682,0.0301,35.0,32.994286,0.0,59.0,2887.0,770.0,1.0,63.810066,70.0
126,-0.49999997,-1.75,-0.26359415,0.03,35.0,27.028572,0.0,59.0,2365.0,770.0,1.0,63.10411,30.0
127,-0.32,-1.75,-0.31621933,0.0264,35.0,36.514286,0.0,40.0,3195.0,770.0,1.0,69.31388,90.0
128,-0.48999998,-1.75,-0.26800567,0.0298,35.0,29.737143,0.0,52.0,2602.0,770.0,1.0,63.62467,90.0
129,-0.48499998,-1.75,-0.25698632,0.0297,35.0,28.685715,0.0,77.0,2510.0,770.0,1.0,62.324387,30.0
130,-0.50499994,-1.75,-0.26001364,0.0301,35.0,32.845715,0.0,82.0,2874.0,770.0,1.0,62.68161,10.0
131,-0.49499997,-1.75,-0.259457,0.0299,35.0,27.45143,0.0,61.0,2402.0,770.0,1.0,62.615925,30.0
132,-0.48999998,-1.75,-0.2685343,0.0298,35.0,35.82857,0.0,49.0,3135.0,770.0,1.0,63.687046,50.0
133,-0.50499994,-1.75,-0.2676825,0.0301,35.0,37.897144,0.0,103.0,3316.0,770.0,1.0,63.586533,90.0
134,-0.49499997,-1.75,-0.2657548,0.0299,35.0,30.16,0.0,75.0,2639.0,770.0,1.0,63.359066,70.0
135,-0.49999997,-1.75,-0.2673028,0.03,35.0,41.462856,0.0,100.0,3628.0,770.0,1.0,63.541733,10.0
136,-0.49999997,-1.75,-0.26926547,0.03,35.0,42.182858,0.0,115.0,3691.0,770.0,1.0,63.773327,10.0
137,-0.49999997,-1.75,-0.26898205,0.03,35.0,35.154285,0.0,70.0,3076.0,770.0,1.0,63.739883,90.0
138,-0.48999998,-1.75,-0.26692292,0.0298,35.0,45.54286,0.0,56.0,3985.0,770.0,1.0,63.496906,30.0
139,-0.49999997,-1.75,-0.27327457,0.03,35.0,45.748573,0.0,54.0,4003.0,770.0,1.0,64.2464,90.0
140,-0.50499994,-1.75,-0.26938474,0.0301,35.0,38.868572,0.0,144.0,3401.0,770.0,1.0,63.7874,90.0
141,-0.50499994,-1.75,-0.271732,0.0301,35.0,48.022858,0.0,66.0,4202.0,770.0,1.0,64.06438,50.0
142,-0.49999997,-1.75,-0.25834802,0.03,35.0,42.354286,0.0,139.0,3706.0,772.0,1.0,62.485065,70.0
143,-0.48999998,-1.75,-0.24092995,0.0298,35.0,37.977142,0.0,135.0,3323.0,770.0,1.0,60.429733,10.0
144,-0.49999997,-1.75,-0.24506032,0.03,35.0,45.771427,0.0,120.0,4005.0,770.0,1.0,60.917118,50.0
145,1.0,-2.2,-0.6613732,0.0152,44.0,62.33143,0.0,9.0,5454.0,770.0,1.0,110.04204,70.0
146,-0.41000003,-2.2,-0.16799264,0.0282,44.0,33.036366,0.0,133.0,3634.0,959.0,1.0,51.82313,30.0
147,-0.42000002,-2.2,-0.18892391,0.0284,44.0,30.545454,0.0,134.0,3360.0,959.0,1.0,54.293022,50.0
148,1.0,-2.2,-0.73070455,0.0128,44.0,32.745453,0.0,4.0,3602.0,959.0,1.0,118.22314,70.0
149,-0.40000004,-2.2,-0.16640815,0.028,44.0,19.972727,0.0,124.0,2197.0,959.0,1.0,51.63616,10.0
150,-0.39499995,-2.2,-0.25270158,0.0279,44.0,16.690908,0.0,63.0,1836.0,959.0,1.0,61.818787,90.0
151,-0.41000003,-2.2,-0.25613558,0.0282,44.0,18.681818,0.0,142.0,2055.0,960.0,1.0,62.224,30.0
152,-0.37,-2.2,-0.2615802,0.0274,44.0,19.50909,0.0,48.0,2146.0,960.0,1.0,62.866463,50.0
153,-0.40000004,-2.2,-0.22339663,0.028,44.0,14.8,0.0,108.0,1628.0,960.0,1.0,58.3608,50.0
154,-0.39499995,-2.2,-0.23668735,0.0279,44.0,19.627274,0.0,56.0,2159.0,962.0,1.0,59.929108,90.0
155,-0.45500004,-1.95,-0.2517183,0.0291,39.0,22.707693,0.0,83.0,2214.0,856.0,1.0,61.702763,30.0
156,1.0,-2.5,-0.71387404,0.015,50.0,23.496,0.0,9.0,2937.0,1088.0,1.0,116.23714,10.0
157,1.0,-2.5,-0.82481706,0.0138,50.0,43.64,0.0,7.0,5455.0,1088.0,1.0,129.32841,50.0
158,1.0,-2.5,-0.571165,0.0119,50.0,15.824,0.0,2.0,1978.0,1088.0,1.0,99.39748,10.0
159,1.0,-2.5,-0.7799491,0.0126,50.0,28.448,0.0,4.0,3556.0,1088.0,1.0,124.034,10.0
160,1.0,-2.5,-0.71765876,0.0121,50.0,22.968,0.0,3.0,2871.0,1088.0,1.0,116.68373,70.0
161,1.0,-2.85,-0.6070406,0.0152,57.0,17.305264,0.0,11.0,2466.0,1235.0,1.0,103.63079,10.0
162,1.0,-2.85,-0.7053574,0.0121,57.0,20.37193,0.0,3.0,2903.0,1235.0,1.0,115.23217,90.0
163,1.0,-2.85,-0.789861,0.0126,57.0,25.691229,0.0,4.0,3661.0,1235.0,1.0,125.2036,90.0
164,1.0,-2.85,-0.78549945,0.0126,57.0,25.761404,0.0,4.0,3671.0,1235.0,1.0,124.688934,10.0
165,1.0,-2.85,-0.8776836,0.0133,57.0,35.57895,0.0,6.0,5070.0,1235.0,1.0,135.56667,30.0
166,1.0,-2.0,-0.59801394,0.0148,40.0,41.618183,0.0,9.0,4578.0,958.0,1.0,102.56564,50.0
167,1.0,-2.0,-0.84982497,0.0138,40.0,48.65,0.0,6.0,4865.0,875.0,1.0,132.27934,90.0
168,1.0,-2.0,-0.70642745,0.0123,40.0,28.64,0.0,3.0,2864.0,874.0,1.0,115.35844,70.0
169,1.0,-2.0,-0.8283267,0.0133,40.0,42.48,0.0,5.0,4248.0,874.0,1.0,129.74255,50.0
170,1.0,-2.0,-0.58186924,0.0119,40.0,19.75,0.0,2.0,1975.0,874.0,1.0,100.66057,30.0
171,-0.15,-2.8,-0.1227609,0.023,56.0,10.1214285,0.0,35.0,1417.0,1210.0,1.0,46.485786,90.0
172,1.0,-2.8,-0.78246635,0.0126,56.0,25.671429,0.0,4.0,3594.0,1210.0,1.0,124.33103,50.0
173,1.0,-2.8,-0.7861142,0.0126,56.0,25.535715,0.0,4.0,3575.0,1210.0,1.0,124.761475,50.0
174,1.0,-2.8,-0.789042,0.0126,56.0,26.02143,0.0,4.0,3643.0,1210.0,1.0,125.10696,10.0
175,1.0,-2.8,-0.84380907,0.013,56.0,31.657143,0.0,5.0,4432.0,1210.0,1.0,131.56947,10.0
176,1.0,-2.5,-0.5978107,0.0146,50.0,32.2,0.0,9.0,4025.0,1084.0,1.0,102.541664,10.0
177,1.0,-2.5,-0.71272475,0.0143,50.0,35.344,0.0,8.0,4418.0,1084.0,1.0,116.10152,30.0
178,1.0,-2.5,-0.827787,0.0139,50.0,42.576,0.0,7.0,5322.0,1084.0,1.0,129.67886,10.0
179,1.0,-2.5,-0.6115186,0.015,50.0,41.896,0.0,10.0,5237.0,1084.0,1.0,104.159195,30.0
180,1.0,-2.5,-0.8025983,0.0135,50.0,40.072,0.0,6.0,5009.0,1084.0,1.0,126.7066,10.0
181,-0.33999994,-2.15,-0.17974995,0.0268,43.0,27.423256,0.0,47.0,2948.0,937.0,1.0,53.210495,90.0
182,1.0,-2.15,-0.8601466,0.0136,43.0,45.711628,0.0,6.0,4914.0,937.0,1.0,133.4973,30.0
183,1.0,-2.15,-0.6033548,0.015,43.0,41.64651,0.0,9.0,4477.0,937.0,1.0,103.19587,10.0
184,1.0,-2.15,-0.86794424,0.0136,43.0,46.009304,0.0,6.0,4946.0,937.0,1.0,134.41742,70.0
185,1.0,-2.15,-0.60103387,0.0149,43.0,41.283722,0.0,9.0,4438.0,937.0,1.0,102.922,50.0
186,1.0,-2.15,-0.50050735,0.0162,43.0,36.67907,0.0,13.0,3943.0,937.0,1.0,91.05987,90.0
187,-0.020000037,-2.15,-0.35964182,0.0204,43.0,35.627907,0.0,27.0,3830.0,937.0,1.0,74.43774,70.0
188,1.0,-2.15,-0.3906872,0.0198,43.0,38.706978,0.0,25.0,4161.0,937.0,1.0,78.10109,90.0
189,1.0,-2.15,-0.4885469,0.0176,43.0,33.665115,0.0,18.0,3619.0,937.0,1.0,89.64854,10.0
190,1.0,-2.15,-0.5697603,0.0157,43.0,44.613953,0.0,11.0,4796.0,937.0,1.0,99.23172,50.0
191,-0.27499998,-2.15,-0.26542944,0.0255,43.0,30.706976,0.0,42.0,3301.0,937.0,1.0,63.320675,50.0
192,1.0,-2.15,-0.4475316,0.0183,43.0,33.255814,0.0,20.0,3575.0,937.0,1.0,84.80873,50.0
193,1.0,-2.15,-0.46464655,0.018,43.0,42.372093,0.0,19.0,4555.0,937.0,1.0,86.82829,30.0
194,1.0,-2.15,-0.47649997,0.0173,43.0,38.52093,0.0,17.0,4141.0,937.0,1.0,88.227,10.0
195,1.0,-2.15,-0.54338753,0.016,43.0,42.483723,0.0,12.0,4567.0,937.0,1.0,96.11973,30.0
196,1.0,-2.15,-0.39066613,0.02,43.0,44.781395,0.0,25.0,4814.0,937.0,1.0,78.0986,10.0
197,-0.41500002,-2.15,-0.20712936,0.0283,43.0,32.939533,0.0,66.0,3541.0,937.0,1.0,56.441265,90.0
198,-0.33499998,-2.15,-0.22204822,0.0267,43.0,30.083721,0.0,46.0,3234.0,937.0,1.0,58.20169,10.0
199,-0.41500002,-1.9,-0.21284407,0.0283,38.0,34.88372,0.0,117.0,3750.0,937.0,1.0,57.1156,70.0
200,-0.44999996,-1.9,-0.21831438,0.029,38.0,34.37895,0.0,84.0,3266.0,832.0,1.0,57.761097,30.0
201,-0.46000004,-1.45,-0.23065609,0.0292,29.0,32.66316,0.0,71.0,3103.0,832.0,1.0,59.21742,10.0
202,-0.13500002,-1.85,-0.41542143,0.0227,37.0,63.310345,0.0,24.0,4590.0,636.0,1.0,81.01973,10.0
203,-0.025000028,-1.85,-0.37312925,0.0205,37.0,34.594593,0.0,24.0,3200.0,804.0,1.0,76.02925,50.0
204,-0.015000045,-1.85,-0.37412715,0.0203,37.0,42.475677,0.0,24.0,3929.0,804.0,1.0,76.147,90.0
205,1.0,-1.85,-0.37656778,0.02,37.0,45.232433,0.0,23.0,4184.0,804.0,1.0,76.435,70.0
206,-0.22499996,-1.85,-0.28840384,0.0245,37.0,30.162163,0.0,36.0,2790.0,806.0,1.0,66.031654,30.0
207,-0.48499998,-1.85,-0.23691589,0.0297,37.0,34.23784,0.0,90.0,3167.0,804.0,1.0,59.956074,30.0
208,-0.47000003,-1.85,-0.23849136,0.0294,37.0,34.594593,0.0,53.0,3200.0,807.0,1.0,60.14198,30.0
209,-0.46500003,-1.85,-0.23919216,0.0293,37.0,25.145947,0.0,96.0,2326.0,809.0,1.0,60.224674,50.0
210,-0.03500001,-1.85,-0.41691977,0.0207,37.0,45.97838,0.0,25.0,4253.0,808.0,1.0,81.19653,10.0
211,-0.46500003,-1.85,-0.24953021,0.0293,37.0,36.216217,0.0,54.0,3350.0,808.0,1.0,61.444565,50.0
212,-0.47000003,-1.85,-0.2510808,0.0294,37.0,27.654055,0.0,112.0,2558.0,808.0,1.0,61.627537,70.0
213,-0.46500003,-1.85,-0.24502721,0.0293,37.0,35.62162,0.0,82.0,3295.0,809.0,1.0,60.91321,90.0
214,-0.475,-1.85,-0.24290799,0.0295,37.0,35.42703,0.0,118.0,3277.0,812.0,1.0,60.663143,30.0
215,-0.47000003,-1.5,-0.23209038,0.0294,30.0,27.816216,0.0,91.0,2573.0,812.0,1.0,59.386665,10.0
