timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
466,1.0,-1.95,-1.7813678,0.0183,39.0,58.50909,0.0,16.0,4827.0,717.0,1.0,242.2014,70.0,37,10,<unknown>,<unknown>,32,5,36,4
467,-0.39,-2.25,-1.3962297,0.0278,45.0,34.577778,0.0,121.0,3890.0,969.0,1.0,196.75511,70.0,74,10,<unknown>,<unknown>,21,6,24,5
468,-0.37000003,-2.25,-1.3701751,0.0274,45.0,34.284443,0.0,84.0,3857.0,971.0,1.0,193.68066,50.0,76,10,<unknown>,<unknown>,28,6,26,5
469,-0.36000004,-2.25,-1.3373079,0.0272,45.0,34.79111,0.0,82.0,3914.0,969.0,1.0,189.80234,70.0,75,10,<unknown>,<unknown>,29,6,26,5
470,1.0,-2.25,-1.8156238,0.0147,45.0,49.466667,0.0,8.0,5565.0,972.0,1.0,246.2436,90.0,8,10,<unknown>,<unknown>,37,6,37,5
471,1.0,-2.25,-1.6065317,0.0189,45.0,38.213333,0.0,22.0,4299.0,968.0,1.0,221.57074,90.0,62,10,<unknown>,<unknown>,30,6,31,5
472,1.0,-2.25,-1.7316757,0.0162,45.0,39.28,0.0,13.0,4419.0,971.0,1.0,236.33774,10.0,38,10,<unknown>,<unknown>,29,6,30,5
473,1.0,-2.25,-1.6518164,0.0183,45.0,33.013332,0.0,20.0,3714.0,971.0,1.0,226.91434,50.0,61,10,<unknown>,<unknown>,21,6,25,5
474,-0.37000003,-2.25,-1.3349277,0.0274,45.0,24.56,0.0,70.0,2763.0,969.0,1.0,189.52147,70.0,81,10,<unknown>,<unknown>,14,6,21,5
475,-0.07000007,-2.25,-1.5269514,0.0214,45.0,28.817778,0.0,30.0,3242.0,970.0,1.0,212.18027,90.0,73,10,<unknown>,<unknown>,25,6,17,5
476,-0.20000003,-2.25,-1.4719214,0.024,45.0,26.48889,0.0,39.0,2980.0,971.0,1.0,205.68674,50.0,77,10,<unknown>,<unknown>,20,6,16,5
477,-0.37500003,-2.25,-1.3771582,0.0275,45.0,24.595556,0.0,74.0,2767.0,969.0,1.0,194.50467,50.0,80,10,<unknown>,<unknown>,15,6,22,5
478,-0.41500005,-1.8000001,-1.4508684,0.0283,36.0,28.92,0.0,59.0,2892.0,866.0,1.0,203.20247,10.0,80,10,<unknown>,<unknown>,21,6,16,5
479,-0.52000004,-1.6,-1.4446605,0.0304,32.0,35.648483,0.0,136.0,2941.0,718.0,1.0,202.46994,10.0,78,10,<unknown>,<unknown>,22,5,16,4
480,-0.57500005,-1.6,-1.6113249,0.0315,32.0,38.3625,0.0,109.0,3069.0,697.0,1.0,222.13634,30.0,78,10,<unknown>,<unknown>,16,5,22,4
481,-0.59000015,-1.6,-1.5020717,0.0318,32.0,38.725,0.0,56.0,3098.0,700.0,1.0,209.24446,30.0,76,10,<unknown>,<unknown>,19,5,17,4
482,-0.605,-1.6,-1.5704039,0.0321,32.0,39.6375,0.0,74.0,3171.0,700.0,1.0,217.30766,10.0,76,10,<unknown>,<unknown>,22,5,14,4
483,-0.58,-1.6,-1.5045124,0.0316,32.0,38.5625,0.0,57.0,3085.0,699.0,1.0,209.53247,30.0,76,10,<unknown>,<unknown>,14,5,22,4
484,-0.56,-1.6,-1.5785661,0.0312,32.0,42.3,0.0,99.0,3384.0,701.0,1.0,218.2708,50.0,74,10,<unknown>,<unknown>,17,5,18,4
485,-0.58,-1.6,-1.4981186,0.0316,32.0,46.075,0.0,59.0,3686.0,701.0,1.0,208.778,70.0,73,10,<unknown>,<unknown>,24,5,17,4
486,-0.57500005,-1.6,-1.523556,0.0315,32.0,46.1875,0.0,59.0,3695.0,701.0,1.0,211.7796,90.0,75,10,<unknown>,<unknown>,16,5,26,4
487,-0.40500006,-1.6,-1.5633565,0.0281,32.0,51.225,0.0,40.0,4098.0,702.0,1.0,216.47607,90.0,71,10,<unknown>,<unknown>,23,5,26,4
488,-0.57,-1.6,-1.5418961,0.0314,32.0,48.8375,0.0,52.0,3907.0,702.0,1.0,213.94374,50.0,72,10,<unknown>,<unknown>,28,5,22,4
489,-0.58,-1.6,-1.5365084,0.0316,32.0,51.675,0.0,77.0,4134.0,702.0,1.0,213.308,50.0,71,10,<unknown>,<unknown>,23,5,32,4
490,-0.595,-1.6,-1.5354785,0.0319,32.0,51.2875,0.0,82.0,4103.0,702.0,1.0,213.18646,50.0,71,10,<unknown>,<unknown>,27,5,27,4
491,-0.59000015,-1.6,-1.548457,0.0318,32.0,50.8625,0.0,61.0,4069.0,702.0,1.0,214.71793,50.0,70,10,<unknown>,<unknown>,33,5,22,4
492,-0.58,-1.6,-1.5389237,0.0316,32.0,51.7625,0.0,49.0,4141.0,703.0,1.0,213.593,10.0,71,10,<unknown>,<unknown>,24,5,31,4
493,-0.58,-1.6,-1.542113,0.0316,32.0,50.1,0.0,103.0,4008.0,703.0,1.0,213.96933,50.0,71,10,<unknown>,<unknown>,23,5,27,4
494,-0.57500005,-1.6,-1.5398469,0.0315,32.0,50.35,0.0,75.0,4028.0,703.0,1.0,213.70193,30.0,70,10,<unknown>,<unknown>,32,5,21,4
495,-0.57500005,-1.6,-1.5262192,0.0315,32.0,50.1875,0.0,100.0,4015.0,703.0,1.0,212.09387,70.0,71,10,<unknown>,<unknown>,24,5,29,4
496,-0.595,-1.6,-1.5626819,0.0319,32.0,50.1375,0.0,115.0,4011.0,703.0,1.0,216.39647,30.0,73,10,<unknown>,<unknown>,23,5,28,4
497,-0.615,-1.6,-1.5261029,0.0323,32.0,50.9125,0.0,70.0,4073.0,703.0,1.0,212.08014,30.0,70,10,<unknown>,<unknown>,33,5,22,4
498,-0.595,-1.6,-1.5702486,0.0319,32.0,46.9625,0.0,56.0,3757.0,702.0,1.0,217.28934,30.0,77,10,<unknown>,<unknown>,23,5,28,4
499,-0.58500004,-1.6,-1.5081168,0.0317,32.0,46.6625,0.0,54.0,3733.0,703.0,1.0,209.9578,50.0,72,10,<unknown>,<unknown>,25,5,28,4
500,-0.57,-1.6,-1.5673006,0.0314,32.0,48.3375,0.0,144.0,3867.0,703.0,1.0,216.94147,10.0,69,10,<unknown>,<unknown>,25,5,21,4
501,-0.57500005,-1.6,-1.5059549,0.0315,32.0,45.9875,0.0,66.0,3679.0,703.0,1.0,209.70267,90.0,70,10,<unknown>,<unknown>,27,5,25,4
502,-0.595,-1.6,-1.5103836,0.0319,32.0,50.4375,0.0,139.0,4035.0,703.0,1.0,210.22527,10.0,69,10,<unknown>,<unknown>,31,5,25,4
503,-0.58500004,-1.6,-1.5017717,0.0317,32.0,50.4,0.0,135.0,4032.0,703.0,1.0,209.20906,50.0,72,10,<unknown>,<unknown>,22,5,26,4
504,-0.58500004,-1.6,-1.4861096,0.0317,32.0,49.875,0.0,120.0,3990.0,703.0,1.0,207.36093,10.0,71,10,<unknown>,<unknown>,25,5,26,4
505,1.0,-1.8000001,-1.8598554,0.0154,36.0,68.1,0.0,9.0,5448.0,703.0,1.0,251.46294,70.0,10,10,<unknown>,<unknown>,37,5,37,4
506,-0.39499998,-2.2,-1.3489485,0.0279,44.0,33.736362,0.0,133.0,3711.0,955.0,1.0,191.17592,70.0,78,10,<unknown>,<unknown>,20,6,24,5
507,-0.40000007,-2.2,-1.3793842,0.028,44.0,32.045456,0.0,134.0,3525.0,955.0,1.0,194.76733,30.0,78,10,<unknown>,<unknown>,21,6,24,5
508,1.0,-2.2,-1.6853276,0.013,44.0,31.39091,0.0,4.0,3453.0,955.0,1.0,230.86867,10.0,2,10,<unknown>,<unknown>,23,6,22,5
509,-0.40500006,-2.2,-1.1921673,0.0281,44.0,20.127274,0.0,124.0,2214.0,956.0,1.0,172.67574,50.0,86,10,<unknown>,<unknown>,13,6,13,5
510,-0.39,-2.2,-1.3116921,0.0278,44.0,20.1,0.0,63.0,2211.0,955.0,1.0,186.77966,10.0,86,10,<unknown>,<unknown>,12,6,14,5
511,-0.39,-2.2,-1.4152039,0.0278,44.0,21.09091,0.0,142.0,2320.0,955.0,1.0,198.99406,50.0,86,10,<unknown>,<unknown>,17,6,14,5
512,-0.37500003,-2.2,-1.4468277,0.0275,44.0,21.072727,0.0,48.0,2318.0,956.0,1.0,202.72566,30.0,85,10,<unknown>,<unknown>,16,6,13,5
513,-0.39499998,-2.2,-1.4408892,0.0279,44.0,21.636364,0.0,108.0,2380.0,955.0,1.0,202.02493,70.0,85,10,<unknown>,<unknown>,12,6,17,5
514,-0.40000007,-2.2,-1.472099,0.028,44.0,26.881819,0.0,56.0,2957.0,957.0,1.0,205.70767,30.0,86,10,<unknown>,<unknown>,17,6,12,5
515,-0.40000007,-2.2,-1.5009112,0.028,44.0,27.5,0.0,83.0,3025.0,956.0,1.0,209.10753,30.0,83,10,<unknown>,<unknown>,17,6,15,5
516,1.0,-2.3,-1.8431971,0.0148,46.0,57.747368,0.0,9.0,5486.0,830.0,1.0,249.49725,50.0,15,10,<unknown>,<unknown>,36,6,41,5
517,1.0,-2.3,-1.9282346,0.0139,46.0,47.895653,0.0,7.0,5508.0,991.0,1.0,259.53168,70.0,4,10,<unknown>,<unknown>,36,6,34,5
518,1.0,-2.3,-1.2362391,0.012,46.0,16.626087,0.0,2.0,1912.0,991.0,1.0,177.8762,10.0,1,10,<unknown>,<unknown>,13,6,12,5
519,1.0,-2.3,-1.6876724,0.0129,46.0,30.965218,0.0,4.0,3561.0,990.0,1.0,231.14534,10.0,2,10,<unknown>,<unknown>,24,6,22,5
520,1.0,-2.3,-1.5092181,0.0122,46.0,24.652174,0.0,3.0,2835.0,991.0,1.0,210.08774,10.0,1,10,<unknown>,<unknown>,18,6,18,5
521,1.0,-2.9,-1.5853066,0.0154,58.0,33.373913,0.0,11.0,3838.0,993.0,1.0,219.06618,50.0,40,10,<unknown>,<unknown>,25,6,15,5
522,1.0,-2.9,-1.5138294,0.0122,58.0,19.613792,0.0,3.0,2844.0,1234.0,1.0,210.63187,90.0,1,10,<unknown>,<unknown>,18,6,18,5
523,1.0,-2.9,-1.7009271,0.0126,58.0,25.358622,0.0,4.0,3677.0,1233.0,1.0,232.7094,90.0,2,10,<unknown>,<unknown>,23,6,24,5
524,1.0,-2.9,-1.6947423,0.0127,58.0,25.075863,0.0,4.0,3636.0,1235.0,1.0,231.9796,30.0,2,10,<unknown>,<unknown>,24,6,23,5
525,1.0,-2.9,-1.9426825,0.0133,58.0,35.09655,0.0,6.0,5089.0,1235.0,1.0,261.23654,50.0,3,10,<unknown>,<unknown>,32,6,32,5
526,1.0,-2.05,-1.8803366,0.0143,41.0,33.49655,0.0,9.0,4857.0,1233.0,1.0,253.87973,70.0,19,10,<unknown>,<unknown>,32,6,30,5
527,1.0,-2.05,-1.9004227,0.0137,41.0,47.414635,0.0,6.0,4860.0,892.0,1.0,256.24988,50.0,3,10,<unknown>,<unknown>,31,5,32,5
528,1.0,-2.05,-1.5046921,0.0123,41.0,27.414635,0.0,3.0,2810.0,892.0,1.0,209.55367,50.0,1,10,<unknown>,<unknown>,17,5,18,5
529,1.0,-2.05,-1.8154311,0.0135,41.0,41.678047,0.0,5.0,4272.0,892.0,1.0,246.22087,90.0,3,10,<unknown>,<unknown>,27,5,27,5
530,1.0,-2.05,-1.2232057,0.0121,41.0,18.8,0.0,2.0,1927.0,892.0,1.0,176.33827,10.0,1,10,<unknown>,<unknown>,12,5,12,5
531,-0.165,-2.7,-0.95412457,0.0233,54.0,17.209757,0.0,35.0,1764.0,893.0,1.0,144.5867,10.0,91,10,<unknown>,<unknown>,11,6,10,5
532,1.0,-2.7,-1.6899542,0.0128,54.0,27.014814,0.0,4.0,3647.0,1156.0,1.0,231.4146,10.0,2,10,<unknown>,<unknown>,23,6,23,5
533,1.0,-2.7,-1.6925141,0.0128,54.0,27.48889,0.0,4.0,3711.0,1154.0,1.0,231.71666,90.0,2,10,<unknown>,<unknown>,24,6,23,5
534,1.0,-2.7,-1.6895328,0.0129,54.0,27.333334,0.0,4.0,3690.0,1154.0,1.0,231.36487,30.0,1,10,<unknown>,<unknown>,23,6,23,5
535,1.0,-2.7,-1.8257871,0.0134,54.0,32.11852,0.0,5.0,4336.0,1153.0,1.0,247.44287,50.0,3,10,<unknown>,<unknown>,29,6,27,5
536,1.0,-2.7,-1.8620538,0.0147,54.0,31.066668,0.0,9.0,4194.0,1155.0,1.0,251.72234,50.0,24,10,<unknown>,<unknown>,27,6,26,5
537,1.0,-2.7,-1.9491812,0.0143,54.0,31.903704,0.0,8.0,4307.0,1157.0,1.0,262.0034,70.0,16,10,<unknown>,<unknown>,25,6,27,5
538,1.0,-2.7,-1.9818734,0.0139,54.0,40.703705,0.0,7.0,5495.0,1157.0,1.0,265.86105,70.0,8,10,<unknown>,<unknown>,37,6,32,5
539,1.0,-2.7,-1.9129018,0.0149,54.0,39.333332,0.0,10.0,5310.0,1159.0,1.0,257.7224,90.0,17,10,<unknown>,<unknown>,35,6,32,5
540,1.0,-2.7,-1.8746113,0.0137,54.0,36.97037,0.0,6.0,4991.0,1160.0,1.0,253.20413,50.0,3,10,<unknown>,<unknown>,32,6,32,5
541,-0.29500008,-2.3500001,-1.2511389,0.0259,47.0,24.325926,0.0,47.0,3284.0,1166.0,1.0,179.6344,50.0,79,10,<unknown>,<unknown>,17,6,21,5
542,1.0,-2.25,-1.9122164,0.0139,45.0,41.089363,0.0,6.0,4828.0,1019.0,1.0,257.64154,70.0,4,10,<unknown>,<unknown>,30,6,32,5
543,1.0,-2.25,-1.8694339,0.015,45.0,41.102222,0.0,9.0,4624.0,977.0,1.0,252.5932,10.0,18,10,<unknown>,<unknown>,28,6,31,5
544,1.0,-2.25,-1.9202185,0.0139,45.0,42.933334,0.0,6.0,4830.0,977.0,1.0,258.5858,50.0,4,10,<unknown>,<unknown>,32,6,30,5
545,1.0,-2.25,-1.8862717,0.0149,45.0,41.77778,0.0,9.0,4700.0,977.0,1.0,254.58006,10.0,18,10,<unknown>,<unknown>,33,6,29,5
546,1.0,-2.25,-1.7982017,0.0162,45.0,39.18222,0.0,13.0,4408.0,977.0,1.0,244.1878,30.0,36,10,<unknown>,<unknown>,28,6,32,5
547,-0.015000068,-2.25,-1.643787,0.0203,45.0,32.871113,0.0,27.0,3698.0,977.0,1.0,225.96687,10.0,72,10,<unknown>,<unknown>,20,6,23,5
548,1.0,-2.25,-1.6822191,0.0196,45.0,34.08,0.0,25.0,3834.0,977.0,1.0,230.50186,50.0,73,10,<unknown>,<unknown>,27,6,19,5
549,1.0,-2.25,-1.7857469,0.0176,45.0,38.533333,0.0,18.0,4335.0,977.0,1.0,242.71814,70.0,52,10,<unknown>,<unknown>,29,6,29,5
550,1.0,-2.0,-1.8730707,0.0156,40.0,47.14,0.0,11.0,4714.0,873.0,1.0,253.02234,30.0,35,10,<unknown>,<unknown>,25,6,30,5
551,-0.30500004,-2.0,-1.4730836,0.0261,40.0,35.68,0.0,42.0,3568.0,872.0,1.0,205.82387,10.0,81,10,<unknown>,<unknown>,20,5,18,5
552,1.0,-2.0,-1.7195181,0.0187,40.0,45.24,0.0,20.0,4524.0,872.0,1.0,234.90314,70.0,52,10,<unknown>,<unknown>,28,5,35,5
553,1.0,-2.0,-1.7724243,0.0185,40.0,47.25,0.0,19.0,4725.0,872.0,1.0,241.14607,10.0,54,10,<unknown>,<unknown>,24,5,35,5
554,1.0,-2.0,-1.7669644,0.0177,40.0,48.89,0.0,17.0,4889.0,872.0,1.0,240.5018,50.0,49,10,<unknown>,<unknown>,31,5,29,5
555,1.0,-2.0,-1.8612858,0.0162,40.0,50.2,0.0,12.0,5020.0,872.0,1.0,251.63173,10.0,31,10,<unknown>,<unknown>,33,5,39,5
556,-0.02500005,-2.0,-1.7033644,0.0205,40.0,40.28,0.0,25.0,4028.0,872.0,1.0,232.997,10.0,66,10,<unknown>,<unknown>,23,5,32,5
557,-0.45,-2.0,-1.4212921,0.029,40.0,33.06,0.0,66.0,3306.0,873.0,1.0,199.71246,30.0,76,10,<unknown>,<unknown>,20,5,18,5
558,-0.36000004,-2.0,-1.4293367,0.0272,40.0,32.13,0.0,46.0,3213.0,872.0,1.0,200.66173,10.0,76,10,<unknown>,<unknown>,20,5,19,5
559,-0.435,-2.0,-1.424687,0.0287,40.0,31.32,0.0,117.0,3132.0,872.0,1.0,200.11307,50.0,79,10,<unknown>,<unknown>,18,5,25,5
560,-0.42000005,-2.0,-1.4098271,0.0284,40.0,31.4,0.0,84.0,3140.0,873.0,1.0,198.3596,50.0,77,10,<unknown>,<unknown>,20,5,16,5
561,-0.42500004,-2.0,-1.3975904,0.0285,40.0,32.02,0.0,71.0,3202.0,872.0,1.0,196.91566,10.0,76,10,<unknown>,<unknown>,20,5,16,5
562,-0.10000002,-1.45,-1.6685612,0.022,29.0,52.67586,0.0,24.0,3819.0,638.0,1.0,228.89023,10.0,62,10,<unknown>,<unknown>,26,5,28,5
563,-0.07000007,-1.75,-1.6070501,0.0214,35.0,45.554287,0.0,24.0,3986.0,764.0,1.0,221.63191,90.0,63,10,<unknown>,<unknown>,25,5,23,4
564,-0.05000001,-1.75,-1.692448,0.021,35.0,44.217144,0.0,24.0,3869.0,764.0,1.0,231.70886,70.0,64,10,<unknown>,<unknown>,24,5,23,4
565,-0.040000025,-1.75,-1.6681594,0.0208,35.0,48.77714,0.0,23.0,4268.0,764.0,1.0,228.8428,70.0,62,10,<unknown>,<unknown>,26,5,30,4
566,-0.27,-1.75,-1.5317317,0.0254,35.0,43.908573,0.0,36.0,3842.0,764.0,1.0,212.74434,10.0,70,10,<unknown>,<unknown>,25,5,23,4
567,-0.52000004,-1.75,-1.4913723,0.0304,35.0,40.24,0.0,90.0,3521.0,765.0,1.0,207.98193,10.0,73,10,<unknown>,<unknown>,22,5,18,4
568,-0.505,-1.75,-1.477987,0.0301,35.0,41.10857,0.0,53.0,3597.0,764.0,1.0,206.40247,90.0,76,10,<unknown>,<unknown>,22,5,28,4
569,-0.495,-1.75,-1.5188661,0.0299,35.0,41.05143,0.0,96.0,3592.0,765.0,1.0,211.2262,90.0,75,10,<unknown>,<unknown>,22,5,23,4
570,-0.06499998,-1.75,-1.6992875,0.0213,35.0,50.46857,0.0,25.0,4416.0,764.0,1.0,232.51593,90.0,73,10,<unknown>,<unknown>,19,5,25,4
571,-0.5,-1.75,-1.5185045,0.03,35.0,38.811428,0.0,54.0,3396.0,764.0,1.0,211.18353,10.0,72,10,<unknown>,<unknown>,19,5,21,4
572,-0.51000005,-1.75,-1.5014893,0.0302,35.0,38.77714,0.0,112.0,3393.0,764.0,1.0,209.17574,90.0,72,10,<unknown>,<unknown>,26,5,20,4
573,-0.52000004,-1.75,-1.5514096,0.0304,35.0,40.16,0.0,82.0,3514.0,764.0,1.0,215.06633,90.0,79,10,<unknown>,<unknown>,19,5,22,4
574,-0.505,-1.75,-1.4587368,0.0301,35.0,40.114285,0.0,118.0,3510.0,764.0,1.0,204.13094,90.0,72,10,<unknown>,<unknown>,19,5,22,4
575,-0.51500005,-1.75,-1.5311491,0.0303,35.0,40.434284,0.0,91.0,3538.0,764.0,1.0,212.6756,70.0,69,10,<unknown>,<unknown>,27,5,21,4
576,-0.165,-1.8000001,-1.6723452,0.0233,36.0,55.493332,0.0,27.0,4162.0,659.0,1.0,229.33673,50.0,67,10,<unknown>,<unknown>,27,5,26,4
577,-0.495,-1.8000001,-1.4275593,0.0299,36.0,39.944443,0.0,54.0,3595.0,784.0,1.0,200.452,90.0,74,10,<unknown>,<unknown>,20,5,21,4
578,-0.49,-1.8000001,-1.4868655,0.0298,36.0,40.666668,0.0,87.0,3660.0,784.0,1.0,207.45013,10.0,70,10,<unknown>,<unknown>,27,5,17,4
579,-0.49,-1.8000001,-1.4885266,0.0298,36.0,40.61111,0.0,119.0,3655.0,784.0,1.0,207.64613,50.0,80,10,<unknown>,<unknown>,22,5,27,4
580,-0.485,-1.8000001,-1.4247402,0.0297,36.0,40.733334,0.0,154.0,3666.0,784.0,1.0,200.11934,90.0,74,10,<unknown>,<unknown>,18,5,22,4
581,-0.47500005,-1.8000001,-1.4854158,0.0295,36.0,40.866665,0.0,72.0,3678.0,784.0,1.0,207.27907,90.0,71,10,<unknown>,<unknown>,26,5,18,4
582,-0.5,-1.45,-1.5354289,0.03,29.0,56.303448,0.0,41.0,4082.0,637.0,1.0,213.1806,70.0,74,10,<unknown>,<unknown>,27,5,28,4
583,-0.57500005,-1.65,-1.4672003,0.0315,33.0,46.242424,0.0,90.0,3815.0,721.0,1.0,205.12964,70.0,70,10,<unknown>,<unknown>,21,5,28,4
584,-0.56500006,-1.65,-1.457248,0.0313,33.0,45.01818,0.0,85.0,3714.0,721.0,1.0,203.95526,70.0,67,10,<unknown>,<unknown>,26,5,21,4
585,-0.535,-1.65,-1.4771678,0.0307,33.0,46.630302,0.0,144.0,3847.0,721.0,1.0,206.3058,70.0,75,10,<unknown>,<unknown>,29,5,25,4
586,-0.56500006,-1.65,-1.4399972,0.0313,33.0,44.327274,0.0,129.0,3657.0,723.0,1.0,201.91966,30.0,71,10,<unknown>,<unknown>,21,5,28,4
587,-0.07500006,-1.65,-1.694395,0.0215,33.0,52.351517,0.0,24.0,4319.0,722.0,1.0,231.9386,70.0,57,10,<unknown>,<unknown>,30,5,24,4
588,-0.545,-1.65,-1.4637378,0.0309,33.0,41.248486,0.0,72.0,3403.0,721.0,1.0,204.72107,70.0,80,10,<unknown>,<unknown>,27,5,21,4
589,1.0,-1.65,-1.7448858,0.0188,33.0,53.284847,0.0,17.0,4396.0,721.0,1.0,237.89653,70.0,45,10,<unknown>,<unknown>,24,5,31,4
590,-0.49,-1.9,-1.4177456,0.0298,38.0,33.642105,0.0,55.0,3196.0,827.0,1.0,199.29398,30.0,74,10,<unknown>,<unknown>,19,5,17,5
591,-0.46000007,-1.9,-1.4102378,0.0292,38.0,33.37895,0.0,63.0,3171.0,826.0,1.0,198.40807,90.0,82,10,<unknown>,<unknown>,22,5,17,5
592,1.0,-1.9,-1.7059237,0.0198,38.0,41.726315,0.0,22.0,3964.0,826.0,1.0,233.299,30.0,60,10,<unknown>,<unknown>,25,5,30,5
593,-0.45500007,-1.9,-1.4056548,0.0291,38.0,33.08421,0.0,84.0,3143.0,826.0,1.0,197.86726,90.0,75,10,<unknown>,<unknown>,20,5,19,5
594,-0.46000007,-1.9,-1.4004824,0.0292,38.0,33.43158,0.0,64.0,3176.0,826.0,1.0,197.25693,90.0,82,10,<unknown>,<unknown>,20,5,17,5
595,-0.46500006,-1.9,-1.397231,0.0293,38.0,31.88421,0.0,57.0,3029.0,827.0,1.0,196.87326,90.0,79,10,<unknown>,<unknown>,20,5,24,5
596,-0.445,-1.9,-1.4191508,0.0289,38.0,32.610527,0.0,75.0,3098.0,827.0,1.0,199.4598,50.0,74,10,<unknown>,<unknown>,20,5,21,5
597,-0.45,-1.9,-1.3729872,0.029,38.0,33.28421,0.0,100.0,3162.0,826.0,1.0,194.01248,50.0,83,10,<unknown>,<unknown>,20,5,17,5
598,-0.11999998,-1.5500001,-1.6407508,0.0224,31.0,48.387096,0.0,26.0,3750.0,679.0,1.0,225.6086,50.0,65,10,<unknown>,<unknown>,25,5,25,5
599,-0.27,-1.75,-1.6200331,0.0254,35.0,48.43871,0.0,33.0,3754.0,679.0,1.0,223.16391,90.0,67,10,<unknown>,<unknown>,25,5,21,4
600,-0.505,-1.75,-1.462256,0.0301,35.0,39.92,0.0,72.0,3493.0,763.0,1.0,204.5462,30.0,83,10,<unknown>,<unknown>,21,5,16,4
601,-0.495,-1.75,-1.4582989,0.0299,35.0,39.12,0.0,78.0,3423.0,763.0,1.0,204.07927,50.0,81,10,<unknown>,<unknown>,20,5,21,4
602,-0.52500004,-1.75,-1.4825633,0.0305,35.0,40.46857,0.0,142.0,3541.0,763.0,1.0,206.94246,30.0,74,10,<unknown>,<unknown>,28,5,24,4
603,-0.52500004,-1.75,-1.5050882,0.0305,35.0,42.502857,0.0,127.0,3719.0,763.0,1.0,209.6004,90.0,83,10,<unknown>,<unknown>,19,5,17,4
604,-0.53000003,-1.5500001,-1.475022,0.0306,31.0,42.708572,0.0,134.0,3737.0,763.0,1.0,206.0526,50.0,77,10,<unknown>,<unknown>,23,5,23,4
605,-0.65000004,-1.5500001,-1.5439831,0.033,31.0,49.56129,0.0,137.0,3841.0,679.0,1.0,214.19,50.0,67,10,<unknown>,<unknown>,33,5,26,4
606,-0.625,-1.5500001,-1.5217277,0.0325,31.0,43.43226,0.0,145.0,3366.0,679.0,1.0,211.56387,50.0,76,10,<unknown>,<unknown>,22,5,20,4
607,-0.6450001,-1.5500001,-1.5533345,0.0329,31.0,43.470966,0.0,125.0,3369.0,679.0,1.0,215.29347,70.0,75,10,<unknown>,<unknown>,24,5,20,4
608,-0.6450001,-1.5500001,-1.5300056,0.0329,31.0,44.490322,0.0,104.0,3448.0,680.0,1.0,212.54066,50.0,75,10,<unknown>,<unknown>,23,5,19,4
609,-0.6550001,-1.5500001,-1.551064,0.0331,31.0,45.406452,0.0,75.0,3519.0,678.0,1.0,215.02556,90.0,76,10,<unknown>,<unknown>,22,5,21,4
610,-0.64000005,-1.5500001,-1.540739,0.0328,31.0,46.903225,0.0,82.0,3635.0,678.0,1.0,213.8072,90.0,73,10,<unknown>,<unknown>,23,5,22,4
611,-0.625,-1.5500001,-1.560826,0.0325,31.0,47.587097,0.0,70.0,3688.0,678.0,1.0,216.17746,90.0,78,10,<unknown>,<unknown>,21,5,20,4
612,-0.10500001,-1.8000001,-1.7447851,0.0221,36.0,57.212902,0.0,24.0,4434.0,678.0,1.0,237.88464,30.0,51,10,<unknown>,<unknown>,28,5,27,5
613,-0.49,-1.8000001,-1.462421,0.0298,36.0,41.355556,0.0,81.0,3722.0,784.0,1.0,204.56567,10.0,72,10,<unknown>,<unknown>,22,5,25,5
614,1.0,-1.8000001,-1.8044311,0.0136,36.0,46.566666,0.0,5.0,4191.0,783.0,1.0,244.92287,30.0,3,10,<unknown>,<unknown>,24,5,29,5
615,1.0,-1.8000001,-1.9019395,0.0142,36.0,53.68889,0.0,6.0,4832.0,783.0,1.0,256.42886,10.0,3,10,<unknown>,<unknown>,29,5,33,5
616,-0.43000004,-2.0,-1.3559757,0.0286,40.0,30.72,0.0,48.0,3072.0,867.0,1.0,192.00514,10.0,74,10,<unknown>,<unknown>,21,6,21,5
617,-0.41000006,-2.0,-1.4232502,0.0282,40.0,31.68,0.0,49.0,3168.0,867.0,1.0,199.94353,70.0,82,10,<unknown>,<unknown>,16,5,16,5
618,-0.42000005,-2.0,-1.4609712,0.0284,40.0,31.3,0.0,85.0,3130.0,867.0,1.0,204.3946,90.0,78,10,<unknown>,<unknown>,22,5,22,5
619,-0.43000004,-2.0,-1.4838412,0.0286,40.0,31.15,0.0,65.0,3115.0,867.0,1.0,207.09326,50.0,73,10,<unknown>,<unknown>,24,6,22,5
620,-0.435,-2.0,-1.4618796,0.0287,40.0,30.54,0.0,81.0,3054.0,867.0,1.0,204.5018,70.0,81,10,<unknown>,<unknown>,17,6,16,5
621,-0.5,-1.6,-1.446991,0.03,32.0,32.83,0.0,133.0,3283.0,866.0,1.0,202.74493,90.0,77,10,<unknown>,<unknown>,28,5,20,5
622,-0.32500002,-1.6,-1.6009711,0.0265,32.0,45.15,0.0,35.0,3612.0,698.0,1.0,220.9146,10.0,66,10,<unknown>,<unknown>,23,6,22,4
623,1.0,-1.6,-1.7691661,0.0136,32.0,52.3875,0.0,5.0,4191.0,700.0,1.0,240.7616,30.0,2,10,<unknown>,<unknown>,31,5,22,4
