timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
803,-0.49,-1.8000001,-1.3547746,0.0298,36.0,30.477777,0.0,135.0,2743.0,773.0,1.0,191.8634,30.0,81,10,<unknown>,<unknown>,18,5,19,4
804,-0.5,-1.8000001,-1.3863752,0.03,36.0,38.97778,0.0,128.0,3508.0,775.0,1.0,195.59227,90.0,79,10,<unknown>,<unknown>,24,5,19,4
805,-0.51000005,-1.8000001,-1.3665242,0.0302,36.0,38.933334,0.0,128.0,3504.0,774.0,1.0,193.24986,70.0,79,10,<unknown>,<unknown>,20,5,20,4
806,-0.495,-1.8000001,-1.3875372,0.0299,36.0,42.833332,0.0,140.0,3855.0,776.0,1.0,195.7294,50.0,78,10,<unknown>,<unknown>,24,5,23,4
807,-0.495,-1.8000001,-1.3687204,0.0299,36.0,43.322224,0.0,125.0,3899.0,776.0,1.0,193.509,50.0,75,10,<unknown>,<unknown>,31,5,23,4
808,-0.495,-1.8000001,-1.39487,0.0299,36.0,25.377777,0.0,133.0,2284.0,776.0,1.0,196.59467,70.0,91,10,<unknown>,<unknown>,12,5,7,4
809,-0.51000005,-1.8000001,-1.4012107,0.0302,36.0,23.322222,0.0,128.0,2099.0,778.0,1.0,197.34286,50.0,91,10,<unknown>,<unknown>,13,5,9,4
810,-0.52000004,-1.8000001,-1.4206191,0.0304,36.0,26.222221,0.0,138.0,2360.0,777.0,1.0,199.63306,70.0,87,10,<unknown>,<unknown>,13,5,9,4
811,-0.505,-1.8000001,-1.4100153,0.0301,36.0,25.722221,0.0,155.0,2315.0,780.0,1.0,198.3818,50.0,92,10,<unknown>,<unknown>,13,5,6,4
812,-0.51500005,-1.8000001,-1.4962437,0.0303,36.0,32.4,0.0,207.0,2916.0,779.0,1.0,208.55676,10.0,87,10,<unknown>,<unknown>,15,5,15,4
813,-0.52000004,-1.8000001,-1.4825028,0.0304,36.0,34.711113,0.0,255.0,3124.0,779.0,1.0,206.93533,10.0,81,10,<unknown>,<unknown>,15,5,16,4
814,-0.52000004,-1.8000001,-1.5451876,0.0304,36.0,38.055557,0.0,262.0,3425.0,779.0,1.0,214.33214,70.0,86,10,<unknown>,<unknown>,17,5,12,4
815,-0.51000005,-1.8000001,-1.539704,0.0302,36.0,37.166668,0.0,207.0,3345.0,780.0,1.0,213.68507,30.0,80,10,<unknown>,<unknown>,19,5,21,4
816,-0.51500005,-1.8000001,-1.608043,0.0303,36.0,40.22222,0.0,142.0,3620.0,782.0,1.0,221.74907,90.0,75,10,<unknown>,<unknown>,19,5,23,4
817,-0.52500004,-1.8000001,-1.556061,0.0305,36.0,42.88889,0.0,65.0,3860.0,782.0,1.0,215.6152,50.0,78,10,<unknown>,<unknown>,20,5,21,4
818,1.0,-2.2,-1.9031628,0.0198,44.0,57.244446,0.0,20.0,5152.0,781.0,1.0,256.5732,90.0,46,10,<unknown>,<unknown>,32,5,36,4
819,1.0,-2.2,-1.841422,0.0189,44.0,49.072727,0.0,21.0,5398.0,948.0,1.0,249.2878,10.0,49,10,<unknown>,<unknown>,32,5,36,4
820,-0.40000007,-2.2,-1.491796,0.028,44.0,37.28182,0.0,65.0,4101.0,950.0,1.0,208.03194,70.0,78,10,<unknown>,<unknown>,26,5,21,4
821,-0.39499998,-2.2,-1.5556232,0.0279,44.0,37.47273,0.0,54.0,4122.0,951.0,1.0,215.56354,10.0,75,10,<unknown>,<unknown>,26,5,25,4
822,-0.40000007,-2.2,-1.476387,0.028,44.0,37.872726,0.0,103.0,4166.0,950.0,1.0,206.21367,90.0,67,10,<unknown>,<unknown>,27,5,33,4
823,-0.39499998,-2.2,-1.4171373,0.0279,44.0,37.736362,0.0,114.0,4151.0,951.0,1.0,199.2222,70.0,77,10,<unknown>,<unknown>,27,5,23,4
824,-0.40500006,-1.65,-1.4077007,0.0281,33.0,37.49091,0.0,118.0,4124.0,951.0,1.0,198.10867,30.0,75,10,<unknown>,<unknown>,25,5,23,4
825,-0.57500005,-1.65,-1.541948,0.0315,33.0,53.139393,0.0,109.0,4384.0,718.0,1.0,213.94986,50.0,62,10,<unknown>,<unknown>,29,5,35,4
826,1.0,-2.25,-1.759109,0.0188,45.0,68.02425,0.0,16.0,5612.0,718.0,1.0,239.57486,10.0,44,10,<unknown>,<unknown>,35,5,32,4
827,-0.40500006,-2.25,-1.5749615,0.0281,45.0,34.524445,0.0,121.0,3884.0,973.0,1.0,217.84546,50.0,76,10,<unknown>,<unknown>,24,5,21,5
828,-0.39499998,-2.25,-1.496578,0.0279,45.0,33.36889,0.0,84.0,3754.0,969.0,1.0,208.5962,50.0,69,10,<unknown>,<unknown>,31,5,32,5
829,-0.39,-2.25,-1.5515982,0.0278,45.0,33.02222,0.0,82.0,3715.0,970.0,1.0,215.0886,90.0,77,10,<unknown>,<unknown>,21,5,26,5
830,1.0,-2.25,-1.9211786,0.0146,45.0,47.52889,0.0,8.0,5347.0,970.0,1.0,258.69907,50.0,5,10,<unknown>,<unknown>,34,5,39,5
831,1.0,-2.25,-1.6523122,0.0191,45.0,37.45778,0.0,22.0,4214.0,970.0,1.0,226.97284,30.0,54,10,<unknown>,<unknown>,30,5,29,5
832,1.0,-2.25,-1.7104344,0.0163,45.0,36.826668,0.0,13.0,4143.0,971.0,1.0,233.83127,70.0,47,10,<unknown>,<unknown>,25,5,26,5
833,1.0,-2.25,-1.6365101,0.0186,45.0,31.893333,0.0,20.0,3588.0,970.0,1.0,225.1082,90.0,64,10,<unknown>,<unknown>,21,5,24,5
834,-0.40000007,-2.25,-1.3245276,0.028,45.0,23.822222,0.0,70.0,2680.0,970.0,1.0,188.29427,50.0,80,10,<unknown>,<unknown>,21,5,17,5
835,-0.085000046,-2.25,-1.5235028,0.0217,45.0,28.088888,0.0,30.0,3160.0,970.0,1.0,211.77333,70.0,78,10,<unknown>,<unknown>,19,5,19,5
836,-0.22,-2.25,-1.5175949,0.0244,45.0,26.177778,0.0,39.0,2945.0,971.0,1.0,211.0762,90.0,78,10,<unknown>,<unknown>,14,5,18,5
837,-0.39,-2.25,-1.3852248,0.0278,45.0,25.084444,0.0,74.0,2822.0,970.0,1.0,195.45653,90.0,80,10,<unknown>,<unknown>,17,5,17,5
838,-0.45500007,-1.9,-1.4288344,0.0291,38.0,26.8,0.0,59.0,2546.0,824.0,1.0,200.60246,30.0,80,10,<unknown>,<unknown>,18,5,17,5
839,-0.52000004,-1.75,-1.4617208,0.0304,35.0,33.66857,0.0,136.0,2946.0,763.0,1.0,204.48306,50.0,78,10,<unknown>,<unknown>,12,5,17,4
840,-0.54,-1.75,-1.4788333,0.0308,35.0,37.26857,0.0,109.0,3261.0,764.0,1.0,206.50233,70.0,76,10,<unknown>,<unknown>,17,5,19,4
841,-0.54,-1.75,-1.4819095,0.0308,35.0,33.931427,0.0,56.0,2969.0,764.0,1.0,206.86533,30.0,76,10,<unknown>,<unknown>,19,5,16,4
842,-0.545,-1.75,-1.5231961,0.0309,35.0,34.33143,0.0,74.0,3004.0,763.0,1.0,211.73714,90.0,71,10,<unknown>,<unknown>,20,5,23,4
843,-0.54,-1.75,-1.5296836,0.0308,35.0,34.56,0.0,57.0,3024.0,763.0,1.0,212.50267,30.0,80,10,<unknown>,<unknown>,21,5,20,4
844,-0.54,-1.75,-1.4991214,0.0308,35.0,33.954285,0.0,99.0,2971.0,763.0,1.0,208.89633,10.0,79,10,<unknown>,<unknown>,19,5,15,4
845,-0.535,-1.75,-1.532775,0.0307,35.0,33.21143,0.0,59.0,2906.0,765.0,1.0,212.86746,50.0,74,10,<unknown>,<unknown>,19,5,19,4
846,-0.54,-1.75,-1.4884723,0.0308,35.0,32.56,0.0,59.0,2849.0,763.0,1.0,207.63974,70.0,83,10,<unknown>,<unknown>,19,5,18,4
847,-0.37500003,-1.75,-1.5771052,0.0275,35.0,38.88,0.0,40.0,3402.0,764.0,1.0,218.0984,10.0,81,10,<unknown>,<unknown>,19,5,14,4
848,-0.56500006,-1.75,-1.5053271,0.0313,35.0,35.52,0.0,52.0,3108.0,765.0,1.0,209.6286,10.0,75,10,<unknown>,<unknown>,20,5,16,4
849,-0.535,-1.75,-1.5049006,0.0307,35.0,39.53143,0.0,77.0,3459.0,766.0,1.0,209.57826,10.0,85,10,<unknown>,<unknown>,20,5,18,4
850,-0.55,-1.75,-1.5344888,0.031,35.0,39.325714,0.0,82.0,3441.0,765.0,1.0,213.06967,50.0,80,10,<unknown>,<unknown>,21,5,12,4
851,-0.545,-1.75,-1.4984373,0.0309,35.0,42.94857,0.0,61.0,3758.0,767.0,1.0,208.8156,10.0,72,10,<unknown>,<unknown>,21,5,20,4
852,-0.51500005,-1.75,-1.52607,0.0303,35.0,43.05143,0.0,49.0,3767.0,765.0,1.0,212.07626,50.0,79,10,<unknown>,<unknown>,22,5,23,4
853,-0.54,-1.75,-1.514974,0.0308,35.0,45.577145,0.0,103.0,3988.0,766.0,1.0,210.76694,50.0,74,10,<unknown>,<unknown>,22,5,18,4
854,-0.56,-1.75,-1.5407858,0.0312,35.0,46.765713,0.0,75.0,4092.0,766.0,1.0,213.81273,50.0,66,10,<unknown>,<unknown>,23,5,25,4
855,-0.545,-1.75,-1.5460984,0.0309,35.0,46.594284,0.0,100.0,4077.0,766.0,1.0,214.4396,30.0,74,10,<unknown>,<unknown>,24,5,29,4
856,-0.545,-1.75,-1.5979367,0.0309,35.0,46.982857,0.0,115.0,4111.0,766.0,1.0,220.55653,50.0,71,10,<unknown>,<unknown>,27,5,21,4
857,-0.54,-1.75,-1.5463865,0.0308,35.0,48.102856,0.0,70.0,4209.0,767.0,1.0,214.4736,50.0,64,10,<unknown>,<unknown>,23,5,26,4
858,-0.545,-1.75,-1.5213785,0.0309,35.0,46.422855,0.0,56.0,4062.0,766.0,1.0,211.52266,90.0,75,10,<unknown>,<unknown>,32,5,30,4
859,-0.56,-1.75,-1.5361571,0.0312,35.0,47.165714,0.0,54.0,4127.0,767.0,1.0,213.26654,70.0,71,10,<unknown>,<unknown>,30,5,21,4
860,-0.545,-1.75,-1.4857831,0.0309,35.0,46.685715,0.0,144.0,4085.0,767.0,1.0,207.3224,10.0,65,10,<unknown>,<unknown>,23,5,24,4
861,-0.53000003,-1.75,-1.5636384,0.0306,35.0,46.857143,0.0,66.0,4100.0,766.0,1.0,216.50934,90.0,74,10,<unknown>,<unknown>,28,5,31,4
862,-0.545,-1.75,-1.4871854,0.0309,35.0,45.131428,0.0,139.0,3949.0,768.0,1.0,207.48787,50.0,75,10,<unknown>,<unknown>,32,5,23,4
863,-0.545,-1.75,-1.5704848,0.0309,35.0,42.697144,0.0,135.0,3736.0,767.0,1.0,217.3172,90.0,66,10,<unknown>,<unknown>,23,5,22,4
864,-0.53000003,-1.75,-1.5040537,0.0306,35.0,45.21143,0.0,120.0,3956.0,766.0,1.0,209.47833,90.0,75,10,<unknown>,<unknown>,24,5,31,4
865,1.0,-2.1000001,-1.9619966,0.0153,42.0,60.914288,0.0,9.0,5330.0,767.0,1.0,263.5156,30.0,9,10,<unknown>,<unknown>,40,5,33,4
866,-0.38500002,-2.3500001,-1.4519361,0.0277,47.0,28.297873,0.0,133.0,3325.0,1015.0,1.0,203.32846,30.0,74,10,<unknown>,<unknown>,20,5,19,5
867,-0.39,-2.3500001,-1.4759271,0.0278,47.0,28.66383,0.0,134.0,3368.0,1019.0,1.0,206.1594,10.0,80,10,<unknown>,<unknown>,18,5,22,5
868,1.0,-2.3500001,-1.7044492,0.0129,47.0,30.41702,0.0,4.0,3574.0,1019.0,1.0,233.125,90.0,2,10,<unknown>,<unknown>,22,5,23,5
869,-0.37000003,-2.3500001,-1.1125956,0.0274,47.0,20.110638,0.0,124.0,2363.0,1019.0,1.0,163.28627,30.0,83,10,<unknown>,<unknown>,17,5,14,5
870,-0.38500002,-2.3500001,-1.1453773,0.0277,47.0,19.446808,0.0,63.0,2285.0,1019.0,1.0,167.15453,70.0,86,10,<unknown>,<unknown>,11,5,15,5
871,-0.38500002,-2.3500001,-1.2763655,0.0277,47.0,21.097872,0.0,142.0,2479.0,1019.0,1.0,182.61113,90.0,88,10,<unknown>,<unknown>,13,5,15,5
872,-0.37000003,-2.3500001,-1.3704752,0.0274,47.0,25.914894,0.0,48.0,3045.0,1019.0,1.0,193.71606,50.0,81,10,<unknown>,<unknown>,18,5,13,5
873,-0.39,-2.3500001,-1.3528796,0.0278,47.0,32.570213,0.0,108.0,3827.0,1019.0,1.0,191.6398,10.0,85,10,<unknown>,<unknown>,12,5,23,5
874,-0.38500002,-2.3500001,-1.4611807,0.0277,47.0,36.195744,0.0,56.0,4253.0,1020.0,1.0,204.41933,30.0,86,10,<unknown>,<unknown>,14,5,12,5
875,-0.39,-2.3500001,-1.5133502,0.0278,47.0,21.353191,0.0,83.0,2509.0,1019.0,1.0,210.57533,10.0,86,10,<unknown>,<unknown>,15,5,14,5
876,1.0,-2.6000001,-1.9548712,0.0149,52.0,39.69362,0.0,9.0,4664.0,1019.0,1.0,262.6748,10.0,27,10,<unknown>,<unknown>,25,6,24,5
877,1.0,-2.6000001,-1.9329288,0.0142,52.0,42.592308,0.0,7.0,5537.0,1121.0,1.0,260.0856,50.0,4,10,<unknown>,<unknown>,36,6,35,5
878,1.0,-2.6000001,-1.2335204,0.0122,52.0,14.815385,0.0,2.0,1926.0,1120.0,1.0,177.5554,90.0,0,10,<unknown>,<unknown>,13,6,12,5
879,1.0,-2.6000001,-1.7046142,0.0129,52.0,27.992308,0.0,4.0,3639.0,1120.0,1.0,233.14447,50.0,2,10,<unknown>,<unknown>,23,6,22,5
880,1.0,-2.6000001,-1.5272994,0.0125,52.0,21.907692,0.0,3.0,2848.0,1120.0,1.0,212.22133,30.0,1,10,<unknown>,<unknown>,18,6,19,5
881,1.0,-2.6000001,-1.8138193,0.0154,52.0,24.353846,0.0,11.0,3166.0,1119.0,1.0,246.03067,70.0,46,10,<unknown>,<unknown>,17,6,14,5
882,1.0,-2.6000001,-1.5212678,0.0124,52.0,22.007692,0.0,3.0,2861.0,1119.0,1.0,211.5096,90.0,1,10,<unknown>,<unknown>,18,6,18,5
883,1.0,-2.6000001,-1.7005237,0.0131,52.0,27.830769,0.0,4.0,3618.0,1119.0,1.0,232.6618,50.0,2,10,<unknown>,<unknown>,23,6,23,5
884,1.0,-2.6000001,-1.696034,0.0131,52.0,28.323076,0.0,4.0,3682.0,1121.0,1.0,232.132,70.0,2,10,<unknown>,<unknown>,23,6,22,5
885,1.0,-2.6000001,-1.9430213,0.0138,52.0,38.361538,0.0,6.0,4987.0,1119.0,1.0,261.27652,50.0,3,10,<unknown>,<unknown>,32,5,32,5
886,1.0,-2.05,-1.8987544,0.0147,41.0,36.6,0.0,9.0,4758.0,1121.0,1.0,256.053,90.0,19,10,<unknown>,<unknown>,31,6,28,5
887,1.0,-2.05,-1.9181985,0.014,41.0,48.497562,0.0,6.0,4971.0,893.0,1.0,258.3474,50.0,3,10,<unknown>,<unknown>,31,5,32,4
888,1.0,-2.05,-1.510682,0.0126,41.0,27.043903,0.0,3.0,2772.0,893.0,1.0,210.26047,70.0,1,10,<unknown>,<unknown>,17,5,19,4
889,1.0,-2.05,-1.8165797,0.0137,41.0,40.682926,0.0,5.0,4170.0,893.0,1.0,246.3564,30.0,3,10,<unknown>,<unknown>,25,5,28,4
890,1.0,-2.05,-1.2349412,0.0122,41.0,18.917072,0.0,2.0,1939.0,893.0,1.0,177.72307,30.0,1,10,<unknown>,<unknown>,12,5,12,4
891,-0.18000007,-3.4,-0.97539043,0.0236,68.0,10.709678,0.0,35.0,1660.0,1313.0,1.0,147.09607,70.0,91,10,<unknown>,<unknown>,13,6,7,5
892,1.0,-3.4,-1.6378299,0.0129,68.0,23.290323,0.0,4.0,3610.0,1316.0,1.0,225.26393,70.0,2,10,<unknown>,<unknown>,22,6,23,5
893,1.0,-3.4,-1.706904,0.0131,68.0,23.858065,0.0,4.0,3698.0,1314.0,1.0,233.41467,90.0,2,10,<unknown>,<unknown>,23,6,23,5
894,1.0,-3.4,-1.7158084,0.0129,68.0,23.767742,0.0,4.0,3684.0,1314.0,1.0,234.4654,90.0,1,10,<unknown>,<unknown>,24,6,24,5
895,1.0,-3.4,-1.8475575,0.0134,68.0,28.406452,0.0,5.0,4403.0,1317.0,1.0,250.0118,50.0,2,10,<unknown>,<unknown>,28,6,28,5
896,1.0,-2.4,-1.8387876,0.0147,48.0,28.032259,0.0,9.0,4345.0,1318.0,1.0,248.97693,10.0,26,10,<unknown>,<unknown>,26,6,27,5
897,1.0,-2.4,-1.9067854,0.0146,48.0,45.316666,0.0,8.0,5438.0,1035.0,1.0,257.00067,10.0,8,10,<unknown>,<unknown>,30,5,34,5
898,1.0,-2.4,-2.0014548,0.0142,48.0,46.625,0.0,7.0,5595.0,1038.0,1.0,268.17166,50.0,3,10,<unknown>,<unknown>,36,5,35,5
899,1.0,-2.4,-1.935492,0.0154,48.0,44.775,0.0,10.0,5373.0,1037.0,1.0,260.38806,10.0,20,10,<unknown>,<unknown>,34,5,34,5
900,1.0,-2.4,-1.9181914,0.014,48.0,40.4,0.0,6.0,4848.0,1038.0,1.0,258.3466,10.0,4,10,<unknown>,<unknown>,32,5,31,5
901,-0.32000002,-2.4,-1.3376994,0.0264,48.0,25.608334,0.0,47.0,3073.0,1042.0,1.0,189.84853,50.0,76,10,<unknown>,<unknown>,16,5,20,5
902,1.0,-2.4,-1.9344733,0.0139,48.0,41.008335,0.0,6.0,4921.0,1040.0,1.0,260.26785,90.0,4,10,<unknown>,<unknown>,32,5,31,5
903,1.0,-2.15,-1.8753678,0.0151,43.0,38.65,0.0,9.0,4638.0,1040.0,1.0,253.2934,90.0,17,10,<unknown>,<unknown>,28,5,30,5
904,1.0,-2.15,-1.9171507,0.0141,43.0,45.35814,0.0,6.0,4876.0,935.0,1.0,258.2238,50.0,5,10,<unknown>,<unknown>,31,5,30,4
905,1.0,-2.15,-1.8791085,0.0154,43.0,44.427906,0.0,9.0,4776.0,935.0,1.0,253.7348,70.0,21,10,<unknown>,<unknown>,33,5,29,4
906,1.0,-2.15,-1.8276577,0.0166,43.0,41.76744,0.0,13.0,4490.0,935.0,1.0,247.6636,30.0,35,10,<unknown>,<unknown>,28,5,28,4
907,-0.05999999,-2.15,-1.6573231,0.0212,43.0,37.07907,0.0,27.0,3986.0,936.0,1.0,227.56413,50.0,71,10,<unknown>,<unknown>,25,5,21,4
908,-0.02000006,-2.15,-1.6832757,0.0204,43.0,36.372093,0.0,25.0,3910.0,935.0,1.0,230.62653,70.0,67,10,<unknown>,<unknown>,25,5,22,4
909,1.0,-2.15,-1.7969548,0.0181,43.0,39.748837,0.0,18.0,4273.0,935.0,1.0,244.04066,50.0,58,10,<unknown>,<unknown>,24,5,31,4
910,1.0,-2.15,-1.8946611,0.0158,43.0,45.488373,0.0,11.0,4890.0,935.0,1.0,255.57,50.0,30,10,<unknown>,<unknown>,33,5,24,4
911,-0.285,-2.15,-1.5196683,0.0257,43.0,33.376743,0.0,42.0,3588.0,935.0,1.0,211.32086,10.0,76,10,<unknown>,<unknown>,25,5,16,4
912,1.0,-2.15,-1.7478796,0.0187,43.0,43.03256,0.0,20.0,4626.0,936.0,1.0,238.2498,50.0,59,10,<unknown>,<unknown>,24,5,31,4
913,1.0,-2.15,-1.8039412,0.0184,43.0,46.03721,0.0,19.0,4949.0,936.0,1.0,244.86507,70.0,55,10,<unknown>,<unknown>,34,5,28,4
914,1.0,-2.15,-1.8124237,0.0178,43.0,47.460464,0.0,17.0,5102.0,935.0,1.0,245.866,50.0,48,10,<unknown>,<unknown>,36,5,31,4
915,1.0,-2.15,-1.87267,0.0161,43.0,46.43721,0.0,12.0,4992.0,935.0,1.0,252.97507,90.0,29,10,<unknown>,<unknown>,31,5,35,4
916,-0.009999983,-2.15,-1.622583,0.0202,43.0,39.67442,0.0,25.0,4265.0,936.0,1.0,223.4648,70.0,66,10,<unknown>,<unknown>,25,5,28,4
917,-0.42000005,-2.15,-1.409617,0.0284,43.0,29.181395,0.0,66.0,3137.0,935.0,1.0,198.3348,10.0,76,10,<unknown>,<unknown>,27,5,18,4
918,-0.35500005,-2.15,-1.3697208,0.0271,43.0,30.660465,0.0,46.0,3296.0,935.0,1.0,193.62706,30.0,77,10,<unknown>,<unknown>,22,5,23,4
919,-0.41000006,-2.15,-1.4281249,0.0282,43.0,30.018604,0.0,117.0,3227.0,935.0,1.0,200.51874,10.0,79,10,<unknown>,<unknown>,17,5,25,4
920,-0.40500006,-2.15,-1.3583237,0.0281,43.0,29.627907,0.0,84.0,3185.0,936.0,1.0,192.2822,50.0,77,10,<unknown>,<unknown>,21,5,16,4
921,-0.48000002,-1.85,-1.4508966,0.0296,37.0,35.135136,0.0,71.0,3250.0,809.0,1.0,203.2058,30.0,75,10,<unknown>,<unknown>,22,5,19,4
922,-0.11999998,-1.5,-1.6735865,0.0224,30.0,54.08,0.0,24.0,4056.0,659.0,1.0,229.4832,10.0,61,10,<unknown>,<unknown>,20,5,27,4
923,-0.09500003,-1.75,-1.6483246,0.0219,35.0,44.32,0.0,24.0,3878.0,761.0,1.0,226.5023,10.0,63,10,<unknown>,<unknown>,26,5,23,4
924,-0.05999999,-1.75,-1.7105814,0.0212,35.0,45.451427,0.0,24.0,3977.0,764.0,1.0,233.8486,70.0,63,10,<unknown>,<unknown>,27,5,23,4
925,-0.055,-1.75,-1.7178547,0.0211,35.0,49.28,0.0,23.0,4312.0,764.0,1.0,234.70686,30.0,63,10,<unknown>,<unknown>,21,5,27,4
926,-0.285,-1.75,-1.6268451,0.0257,35.0,43.074287,0.0,36.0,3769.0,765.0,1.0,223.96773,70.0,70,10,<unknown>,<unknown>,21,5,23,4
927,-0.53000003,-1.75,-1.4912593,0.0306,35.0,40.182858,0.0,90.0,3516.0,764.0,1.0,207.9686,10.0,74,10,<unknown>,<unknown>,26,5,23,4
928,-0.55,-1.75,-1.5093446,0.031,35.0,40.697144,0.0,53.0,3561.0,765.0,1.0,210.10266,70.0,75,10,<unknown>,<unknown>,19,5,23,4
929,-0.53000003,-1.75,-1.4992503,0.0306,35.0,41.131428,0.0,96.0,3599.0,765.0,1.0,208.91153,70.0,74,10,<unknown>,<unknown>,18,5,22,4
930,-0.10000002,-1.75,-1.7456728,0.022,35.0,50.537144,0.0,25.0,4422.0,765.0,1.0,237.9894,10.0,60,10,<unknown>,<unknown>,34,5,29,4
931,-0.53000003,-1.75,-1.5665277,0.0306,35.0,40.88,0.0,54.0,3577.0,765.0,1.0,216.85027,70.0,75,10,<unknown>,<unknown>,21,5,23,4
932,-0.54,-1.75,-1.5235974,0.0308,35.0,41.177143,0.0,112.0,3603.0,765.0,1.0,211.78448,10.0,73,10,<unknown>,<unknown>,18,5,23,4
933,-0.53000003,-1.75,-1.5362242,0.0306,35.0,42.182858,0.0,82.0,3691.0,766.0,1.0,213.27446,90.0,73,10,<unknown>,<unknown>,28,5,22,4
934,-0.535,-1.75,-1.5522038,0.0307,35.0,42.102856,0.0,118.0,3684.0,765.0,1.0,215.16005,90.0,75,10,<unknown>,<unknown>,23,5,23,4
935,-0.545,-1.75,-1.5450581,0.0309,35.0,42.88,0.0,91.0,3752.0,765.0,1.0,214.31686,10.0,73,10,<unknown>,<unknown>,19,5,24,4
936,-0.18500006,-1.8000001,-1.7095042,0.0237,36.0,57.535484,0.0,27.0,4459.0,681.0,1.0,233.7215,90.0,59,10,<unknown>,<unknown>,34,5,26,4
937,-0.52000004,-1.8000001,-1.5155584,0.0304,36.0,41.27778,0.0,54.0,3715.0,786.0,1.0,210.83589,90.0,74,10,<unknown>,<unknown>,25,5,25,4
938,-0.52000004,-1.8000001,-1.531122,0.0304,36.0,42.933334,0.0,87.0,3864.0,786.0,1.0,212.6724,10.0,72,10,<unknown>,<unknown>,24,5,25,4
939,-0.51000005,-1.8000001,-1.4776622,0.0302,36.0,42.1,0.0,119.0,3789.0,786.0,1.0,206.36414,50.0,73,10,<unknown>,<unknown>,24,5,22,4
940,-0.495,-1.8000001,-1.4987124,0.0299,36.0,40.344444,0.0,154.0,3631.0,786.0,1.0,208.84807,30.0,73,10,<unknown>,<unknown>,23,5,24,4
941,-0.505,-1.8000001,-1.4790723,0.0301,36.0,40.9,0.0,72.0,3681.0,786.0,1.0,206.53053,90.0,74,10,<unknown>,<unknown>,23,5,24,4
942,-0.47500005,-1.5500001,-1.6053067,0.0295,31.0,51.987095,0.0,41.0,4029.0,681.0,1.0,221.4262,90.0,72,10,<unknown>,<unknown>,23,5,24,4
943,-0.65000004,-1.5500001,-1.5122492,0.033,31.0,52.92903,0.0,90.0,4102.0,681.0,1.0,210.4454,50.0,75,10,<unknown>,<unknown>,24,5,27,4
944,-0.64000005,-1.5500001,-1.4997305,0.0328,31.0,50.72258,0.0,85.0,3931.0,681.0,1.0,208.9682,30.0,70,10,<unknown>,<unknown>,33,5,19,4
945,-0.6550001,-1.5500001,-1.5503932,0.0331,31.0,50.425808,0.0,144.0,3908.0,681.0,1.0,214.9464,70.0,72,10,<unknown>,<unknown>,26,5,24,4
946,-0.6650001,-1.5500001,-1.4906514,0.0333,31.0,50.219357,0.0,129.0,3892.0,681.0,1.0,207.89687,90.0,69,10,<unknown>,<unknown>,23,5,29,4
947,-0.13000005,-1.5500001,-1.7051525,0.0226,31.0,59.380646,0.0,24.0,4602.0,681.0,1.0,233.208,30.0,54,10,<unknown>,<unknown>,40,5,24,4
948,-0.52000004,-1.85,-1.4124806,0.0304,37.0,37.34054,0.0,72.0,3454.0,808.0,1.0,198.67271,30.0,78,10,<unknown>,<unknown>,24,5,21,4
949,1.0,-1.85,-1.7782508,0.0184,37.0,48.075676,0.0,17.0,4447.0,807.0,1.0,241.8336,90.0,51,10,<unknown>,<unknown>,27,5,35,4
950,-0.495,-1.85,-1.3929853,0.0299,37.0,35.34054,0.0,55.0,3269.0,807.0,1.0,196.37227,70.0,77,10,<unknown>,<unknown>,22,5,18,4
951,-0.485,-1.85,-1.40923,0.0297,37.0,33.967567,0.0,63.0,3142.0,807.0,1.0,198.28914,50.0,80,10,<unknown>,<unknown>,22,5,17,4
952,-0.009999983,-1.85,-1.7458943,0.0202,37.0,43.72973,0.0,22.0,4045.0,807.0,1.0,238.01553,30.0,63,10,<unknown>,<unknown>,19,5,32,4
953,-0.495,-1.85,-1.4498372,0.0299,37.0,34.194595,0.0,84.0,3163.0,807.0,1.0,203.0808,50.0,78,10,<unknown>,<unknown>,20,5,19,4
954,-0.485,-1.85,-1.4300678,0.0297,37.0,34.12973,0.0,64.0,3157.0,807.0,1.0,200.748,90.0,78,10,<unknown>,<unknown>,23,5,16,4
955,-0.5,-1.85,-1.4774746,0.03,37.0,36.25946,0.0,57.0,3354.0,808.0,1.0,206.342,90.0,77,10,<unknown>,<unknown>,16,5,24,4
956,-0.48000002,-1.85,-1.441948,0.0296,37.0,35.816216,0.0,75.0,3313.0,807.0,1.0,202.14987,30.0,78,10,<unknown>,<unknown>,21,5,20,4
957,-0.495,-1.85,-1.48296,0.0299,37.0,36.162163,0.0,100.0,3345.0,808.0,1.0,206.98927,50.0,79,10,<unknown>,<unknown>,25,5,16,4
958,-0.14500004,-1.5,-1.6746124,0.0229,30.0,52.333332,0.0,26.0,3925.0,659.0,1.0,229.60426,50.0,63,10,<unknown>,<unknown>,24,5,22,4
959,-0.31000003,-1.65,-1.6255505,0.0262,33.0,49.951515,0.0,33.0,4121.0,719.0,1.0,223.81496,50.0,67,10,<unknown>,<unknown>,24,5,22,4
